time,speed_mph,accel_x,lat,lon
0.0,1.22,0.54,33.97865,-118.210419
1.0,0.0,-2.76,33.978668,-118.210344
2.0,3.63,1.62,33.978688,-118.210275
3.0,11.17,3.37,33.978717,-118.210192
4.0,18.18,3.13,33.978736,-118.210124
5.0,24.02,2.61,33.978757,-118.210047
6.0,27.24,1.44,33.97877,-118.209963
7.0,26.31,-0.42,33.978786,-118.209889
8.0,23.95,-1.06,33.978802,-118.209802
9.0,27.37,1.53,33.978817,-118.209731
10.0,25.93,-0.64,33.978831,-118.209658
11.0,28.97,1.36,33.978853,-118.209582
12.0,31.5,1.13,33.978875,-118.209514
13.0,31.75,0.11,33.978896,-118.209431
14.0,24.9,-3.06,33.978915,-118.209351
15.0,23.34,-0.7,33.978938,-118.209266
16.0,25.13,0.8,33.978953,-118.209179
17.0,26.58,0.65,33.97898,-118.209107
18.0,26.12,-0.21,33.978996,-118.209039
19.0,27.35,0.55,33.97901,-118.208966
20.0,27.32,-0.01,33.979035,-118.208889
21.0,31.17,1.72,33.979058,-118.20882
22.0,23.61,-3.38,33.979088,-118.208751
23.0,18.36,-2.35,33.979112,-118.208671
24.0,21.62,1.46,33.97913,-118.20859
25.0,28.08,2.89,33.979154,-118.208508
26.0,21.74,-2.83,33.979172,-118.208438
27.0,20.33,-0.63,33.979196,-118.208357
28.0,17.96,-1.06,33.97922,-118.20827
29.0,22.48,2.02,33.979234,-118.208187
30.0,29.35,3.07,33.979248,-118.208109
31.0,33.55,2.2,33.979266,-118.208025
32.0,39.67,2.74,33.979296,-118.20794
33.0,32.68,-3.13,33.979311,-118.207853
34.0,33.55,2.02,33.979341,-118.207771
35.0,29.84,-1.66,33.979354,-118.207688
36.0,27.3,-1.14,33.979373,-118.207619
37.0,20.11,-3.21,33.979396,-118.207548
38.0,21.83,0.77,33.979413,-118.207477
39.0,21.08,-0.34,33.979435,-118.207397
40.0,23.52,1.09,33.979449,-118.207315
41.0,25.66,0.96,33.979461,-118.207243
42.0,22.57,-1.38,33.979482,-118.207159
43.0,23.53,0.43,33.979504,-118.207083
44.0,26.8,1.46,33.979518,-118.207003
45.0,22.28,-2.02,33.979538,-118.206933
46.0,26.4,1.84,33.979557,-118.206857
47.0,32.09,2.54,33.979579,-118.206783
48.0,34.79,1.21,33.979606,-118.206702
49.0,34.52,-0.12,33.979633,-118.206631
50.0,31.38,-1.41,33.979661,-118.20655
51.0,33.98,1.17,33.979678,-118.20648
52.0,39.99,2.68,33.979698,-118.206399
53.0,37.88,-0.94,33.979714,-118.206313
54.0,39.0,0.5,33.979731,-118.206238
55.0,39.07,0.03,33.979751,-118.206159
56.0,33.28,-2.59,33.979767,-118.206076
57.0,27.9,-2.4,33.979788,-118.206
58.0,23.81,-1.83,33.9798,-118.205916
59.0,21.5,-1.04,33.979827,-118.205837
60.0,25.89,1.96,33.979856,-118.205765
61.0,21.73,-1.86,33.979867,-118.205691
62.0,27.42,2.54,33.979889,-118.205605
63.0,21.17,-2.79,33.979903,-118.205518
64.0,16.21,-2.22,33.979922,-118.205437
65.0,20.68,2.0,33.979941,-118.205366
66.0,16.11,-2.04,33.979957,-118.205295
67.0,20.92,2.15,33.979978,-118.205212
68.0,21.83,0.41,33.979995,-118.205127
69.0,21.44,-0.18,33.980007,-118.205057
70.0,14.91,-2.92,33.980021,-118.204977
71.0,22.17,3.25,33.980036,-118.204901
72.0,17.92,-1.9,33.980062,-118.204823
73.0,14.13,-1.7,33.980076,-118.204743
74.0,10.44,-1.65,33.980105,-118.204667
75.0,6.93,-1.57,33.980127,-118.204581
76.0,0.0,-3.47,33.980157,-118.204507
