time,speed_mph,accel_x,lat,lon
0.0,0.0,-3.02,33.983364,-118.273051
1.0,1.44,0.64,33.983397,-118.272996
2.0,7.05,2.51,33.983443,-118.272958
3.0,5.45,-0.71,33.983487,-118.272915
4.0,0.0,-2.88,33.983528,-118.272868
5.0,0.0,-1.44,33.983578,-118.272815
6.0,0.0,-3.48,33.983623,-118.272775
7.0,1.15,0.52,33.983657,-118.272728
8.0,8.59,3.33,33.983703,-118.272688
9.0,15.06,2.89,33.983741,-118.272634
10.0,22.19,3.19,33.983788,-118.272579
11.0,19.51,-1.2,33.983835,-118.272538
12.0,11.78,-3.46,33.983881,-118.272499
13.0,8.47,-1.48,33.983928,-118.272455
14.0,8.25,-0.1,33.983976,-118.272402
15.0,9.54,0.58,33.98402,-118.272365
16.0,14.74,2.32,33.984052,-118.272315
17.0,14.62,-0.05,33.984086,-118.272273
18.0,20.83,2.78,33.984124,-118.272229
19.0,13.49,-3.28,33.984158,-118.272176
20.0,11.49,-0.89,33.984207,-118.272127
21.0,15.22,1.67,33.984245,-118.27207
22.0,13.94,-0.57,33.98428,-118.272026
23.0,20.96,3.13,33.984315,-118.271972
24.0,23.0,0.91,33.984357,-118.271916
25.0,23.11,0.05,33.984389,-118.271869
26.0,18.47,-2.08,33.984423,-118.27183
27.0,14.63,-1.71,33.984472,-118.271791
28.0,8.78,-2.62,33.984509,-118.271738
29.0,4.82,-1.77,33.984545,-118.271686
30.0,5.78,0.43,33.984583,-118.271631
31.0,3.54,-1.0,33.984619,-118.271589
32.0,3.09,-0.2,33.984652,-118.271544
33.0,10.6,3.36,33.984701,-118.2715
34.0,5.42,-2.32,33.984746,-118.271453
35.0,12.76,3.28,33.984783,-118.271412
36.0,8.25,-2.02,33.984822,-118.271358
37.0,1.69,-2.93,33.984857,-118.27132
38.0,1.06,-0.28,33.9849,-118.271269
39.0,3.3,1.0,33.984944,-118.271227
40.0,2.7,-0.27,33.984985,-118.271188
41.0,1.17,-0.68,33.985036,-118.271138
42.0,0.0,-1.1,33.985071,-118.271093
