time,speed_mph,accel_x,lat,lon
0.0,4.22,1.89,33.973437,-118.269968
1.0,0.0,-2.42,33.973473,-118.269837
2.0,2.48,1.11,33.973523,-118.269699
3.0,0.0,-2.78,33.973568,-118.269558
4.0,0.0,-3.28,33.973601,-118.26942
5.0,0.0,-2.34,33.973638,-118.269282
6.0,6.35,2.84,33.973688,-118.26915
7.0,3.22,-1.4,33.973724,-118.269027
8.0,8.89,2.53,33.973762,-118.268886
9.0,1.73,-3.2,33.973804,-118.268749
10.0,0.0,-3.41,33.973838,-118.268626
11.0,1.21,0.54,33.973875,-118.268504
12.0,0.0,-1.0,33.973912,-118.268378
13.0,4.48,2.0,33.973959,-118.268244
14.0,3.98,-0.22,33.974002,-118.268112
15.0,0.0,-2.5,33.974046,-118.267971
16.0,0.0,-2.06,33.974091,-118.267834
17.0,6.95,3.11,33.974142,-118.267692
18.0,1.27,-2.54,33.974176,-118.267571
19.0,0.0,-3.32,33.97421,-118.267444
20.0,0.0,-1.6,33.974246,-118.267307
21.0,0.0,-2.08,33.97428,-118.267167
22.0,0.0,-2.69,33.974317,-118.267037
23.0,3.66,1.63,33.974367,-118.266898
24.0,2.58,-0.48,33.974414,-118.266771
25.0,0.0,-2.8,33.974465,-118.266633
26.0,0.0,-0.8,33.974498,-118.266491
27.0,0.0,-2.73,33.974539,-118.266365
28.0,5.3,2.37,33.974584,-118.266234
29.0,12.18,3.08,33.974624,-118.266098
30.0,10.35,-0.82,33.974658,-118.265975
31.0,14.24,1.74,33.974701,-118.265842
32.0,18.77,2.02,33.974747,-118.265716
33.0,25.13,2.84,33.974783,-118.265584
34.0,30.99,2.62,33.974832,-118.265445
35.0,28.17,-1.26,33.974869,-118.265307
36.0,20.93,-3.24,33.974918,-118.26518
37.0,25.3,1.95,33.974967,-118.265043
38.0,21.19,-1.84,33.975,-118.264915
39.0,14.25,-3.1,33.975037,-118.264775
40.0,7.69,-2.93,33.975076,-118.264653
41.0,15.48,3.48,33.975124,-118.264528
42.0,18.71,1.45,33.975157,-118.264393
43.0,11.66,-3.16,33.975196,-118.264258
44.0,10.69,-0.43,33.975235,-118.264131
45.0,14.89,1.88,33.975276,-118.264007
46.0,13.48,-0.63,33.97531,-118.263876
47.0,16.64,1.41,33.975359,-118.263742
48.0,22.16,2.47,33.975411,-118.263607
49.0,29.61,3.33,33.975454,-118.26347
50.0,22.15,-3.34,33.975502,-118.263335
51.0,15.63,-2.91,33.975542,-118.263204
52.0,17.35,0.77,33.975582,-118.263065
53.0,17.59,0.11,33.975622,-118.262935
54.0,24.23,2.97,33.975659,-118.26281
55.0,22.94,-0.58,33.975695,-118.262673
56.0,28.54,2.5,33.975746,-118.26255
57.0,23.04,-2.46,33.975797,-118.262419
58.0,16.77,-2.8,33.975833,-118.262286
59.0,24.29,3.36,33.975884,-118.262165
60.0,27.99,1.65,33.975922,-118.262038
61.0,27.24,-0.34,33.97596,-118.261912
62.0,24.05,-1.42,33.976009,-118.26178
63.0,20.39,-1.64,33.976043,-118.261652
64.0,12.87,-3.36,33.976095,-118.261514
65.0,16.44,1.59,33.97613,-118.261385
66.0,10.61,-2.61,33.976174,-118.261247
67.0,18.4,3.48,33.97621,-118.26112
68.0,11.6,-3.04,33.976244,-118.260993
69.0,3.89,-3.45,33.976285,-118.26086
70.0,0.19,-1.66,33.976318,-118.260725
71.0,0.0,-1.51,33.97636,-118.2606
72.0,4.21,1.88,33.976399,-118.26047
73.0,0.0,-2.63,33.976446,-118.260345
74.0,1.16,0.52,33.976486,-118.260206
75.0,0.0,-0.77,33.976519,-118.260078
76.0,6.69,2.99,33.976556,-118.25994
77.0,7.72,0.46,33.976607,-118.259805
78.0,4.79,-1.31,33.976644,-118.259664
79.0,5.17,0.17,33.976689,-118.259535
80.0,0.0,-2.37,33.976737,-118.259414
81.0,6.56,2.93,33.976786,-118.259288
82.0,0.0,-3.31,33.976834,-118.259153
83.0,0.0,-0.84,33.976883,-118.259029
84.0,0.0,-2.12,33.97692,-118.258906
85.0,0.0,-2.39,33.976956,-118.258774
86.0,0.0,-1.11,33.977001,-118.25865
87.0,0.0,-2.64,33.977041,-118.25852
88.0,0.0,-0.54,33.977087,-118.258391
89.0,7.76,3.47,33.977124,-118.258259
90.0,11.69,1.75,33.977164,-118.258125
91.0,13.95,1.01,33.977207,-118.258003
92.0,14.91,0.43,33.977257,-118.257877
93.0,7.36,-3.37,33.977296,-118.257746
94.0,11.81,1.99,33.977342,-118.257609
95.0,12.02,0.09,33.977385,-118.257483
96.0,12.63,0.27,33.977434,-118.257353
97.0,9.46,-1.42,33.977485,-118.25723
98.0,8.91,-0.25,33.97753,-118.257107
99.0,16.64,3.46,33.977576,-118.256983
100.0,11.57,-2.27,33.977624,-118.256851
101.0,10.0,-0.7,33.977658,-118.256722
102.0,17.81,3.49,33.977693,-118.256595
103.0,22.47,2.08,33.977727,-118.256467
104.0,20.63,-0.82,33.977774,-118.256338
105.0,15.58,-2.26,33.977814,-118.256198
106.0,17.41,0.82,33.977866,-118.256058
107.0,12.6,-2.15,33.977899,-118.255929
108.0,18.82,2.78,33.97795,-118.255803
109.0,13.23,-2.5,33.97799,-118.255674
110.0,17.97,2.12,33.978034,-118.255542
111.0,15.42,-1.14,33.978077,-118.255409
112.0,13.25,-0.97,33.978122,-118.255286
113.0,19.62,2.85,33.978174,-118.255161
114.0,17.66,-0.87,33.978224,-118.255022
115.0,21.1,1.54,33.978257,-118.254886
116.0,15.93,-2.31,33.978301,-118.254753
117.0,12.88,-1.36,33.97835,-118.254616
118.0,13.05,0.08,33.978385,-118.254474
119.0,14.08,0.46,33.978434,-118.254352
120.0,11.75,-1.04,33.978476,-118.254229
121.0,13.82,0.93,33.978524,-118.254103
122.0,7.87,-2.66,33.978559,-118.253964
123.0,5.63,-1.0,33.978612,-118.253836
124.0,5.1,-0.24,33.978663,-118.253704
125.0,8.0,1.3,33.978704,-118.253572
126.0,14.02,2.69,33.978753,-118.253436
127.0,16.86,1.27,33.978794,-118.253306
128.0,16.45,-0.18,33.978842,-118.253165
129.0,20.68,1.89,33.978882,-118.253043
130.0,19.83,-0.38,33.978923,-118.252911
131.0,22.09,1.01,33.978969,-118.252788
132.0,26.54,1.99,33.979008,-118.252653
133.0,32.71,2.76,33.979044,-118.252522
134.0,29.19,-1.57,33.979088,-118.252381
135.0,24.43,-2.13,33.979137,-118.252256
136.0,29.31,2.18,33.979188,-118.252121
137.0,28.61,-0.31,33.979221,-118.25199
138.0,33.84,2.34,33.979258,-118.251854
139.0,29.31,-2.03,33.979304,-118.251713
140.0,33.47,1.86,33.979341,-118.25158
141.0,34.7,0.55,33.979386,-118.251448
142.0,33.55,2.66,33.979425,-118.251321
143.0,25.78,-3.48,33.979477,-118.251185
144.0,25.45,-0.15,33.979521,-118.251045
145.0,22.16,-1.47,33.979566,-118.250908
146.0,22.67,0.23,33.979614,-118.250784
147.0,23.82,0.51,33.979653,-118.250653
148.0,29.62,2.59,33.979697,-118.250512
149.0,33.74,1.84,33.979739,-118.250386
150.0,40.56,3.05,33.979775,-118.250256
151.0,35.05,-2.47,33.979817,-118.250122
152.0,35.51,0.21,33.979861,-118.249989
