time,speed_mph,accel_x,lat,lon
0.0,5.11,2.28,33.977032,-118.273633
1.0,11.83,3.0,33.977051,-118.273574
2.0,14.78,1.32,33.97707,-118.273524
3.0,7.42,-3.29,33.977102,-118.273465
4.0,12.49,2.27,33.977127,-118.273413
5.0,4.89,-3.4,33.97715,-118.273368
6.0,0.53,-1.95,33.977187,-118.273315
7.0,4.04,1.57,33.977223,-118.273273
8.0,1.95,-0.93,33.977248,-118.273216
9.0,3.19,0.55,33.97728,-118.273158
10.0,5.56,1.06,33.977314,-118.273104
11.0,0.0,-3.46,33.97734,-118.273054
12.0,0.0,-3.3,33.977364,-118.272997
13.0,0.0,-2.23,33.977382,-118.272943
14.0,4.47,2.0,33.977404,-118.272898
15.0,11.95,3.34,33.977424,-118.272852
16.0,6.32,-2.52,33.977448,-118.272791
17.0,4.62,-0.76,33.977467,-118.272735
18.0,9.06,1.98,33.977487,-118.272688
19.0,15.54,2.9,33.977511,-118.272641
20.0,21.54,2.68,33.977534,-118.272584
21.0,18.51,-1.35,33.97755,-118.272527
22.0,18.08,-0.19,33.977586,-118.272476
23.0,17.01,-0.48,33.977611,-118.27242
24.0,15.33,-0.75,33.977627,-118.272376
25.0,9.05,-2.81,33.97765,-118.272316
26.0,15.75,2.99,33.977671,-118.272258
27.0,9.91,-2.61,33.977692,-118.272214
28.0,8.67,-0.55,33.977718,-118.272159
29.0,8.21,-0.21,33.977743,-118.272108
30.0,1.94,-2.8,33.97776,-118.272064
31.0,0.0,-0.89,33.977781,-118.272003
32.0,0.0,-1.83,33.977812,-118.271943
33.0,0.0,-2.75,33.97783,-118.271896
34.0,0.0,-0.49,33.977854,-118.271846
35.0,0.0,-2.81,33.977889,-118.271799
36.0,3.01,1.35,33.97791,-118.27174
37.0,7.1,1.83,33.977945,-118.271698
38.0,7.08,-0.01,33.977978,-118.271639
39.0,4.17,-1.3,33.977995,-118.27158
40.0,2.62,-0.69,33.978026,-118.271529
41.0,2.44,-0.08,33.978044,-118.271467
42.0,2.51,0.03,33.978071,-118.271412
43.0,1.84,-0.3,33.978103,-118.271354
44.0,0.0,-2.77,33.97813,-118.271305
45.0,0.0,-1.92,33.978156,-118.271255
46.0,0.0,-1.24,33.978184,-118.2712
47.0,0.0,-1.22,33.978211,-118.271144
48.0,0.0,-0.76,33.978238,-118.271085
49.0,0.96,0.43,33.978262,-118.271034
50.0,0.0,-1.73,33.97828,-118.270986
51.0,0.0,-2.82,33.978307,-118.270939
52.0,0.0,-0.83,33.978331,-118.270892
53.0,0.0,-1.12,33.978351,-118.270842
54.0,3.14,1.4,33.978378,-118.270785
55.0,0.0,-3.18,33.978395,-118.270742
56.0,0.0,-0.63,33.978412,-118.270684
57.0,4.23,1.89,33.978447,-118.270642
58.0,0.0,-2.63,33.978476,-118.270598
59.0,2.45,1.1,33.9785,-118.270542
60.0,1.28,-0.52,33.978536,-118.270492
61.0,7.32,2.7,33.978565,-118.270446
62.0,0.25,-3.16,33.978587,-118.270401
63.0,2.69,1.09,33.978617,-118.270358
64.0,0.0,-1.2,33.978647,-118.270304
65.0,2.88,1.29,33.978683,-118.270248
66.0,0.54,-1.05,33.978711,-118.270194
67.0,0.0,-3.04,33.978728,-118.270134
68.0,0.35,0.16,33.978747,-118.270073
69.0,0.0,-1.68,33.978773,-118.270028
70.0,0.0,-2.48,33.978806,-118.269978
71.0,0.0,-2.33,33.978828,-118.269923
72.0,0.0,-0.78,33.978861,-118.269869
73.0,0.0,-1.5,33.978888,-118.269818
74.0,1.94,0.87,33.978914,-118.269764
75.0,0.0,-1.6,33.978949,-118.269715
76.0,0.0,-2.43,33.978967,-118.269665
77.0,0.0,-0.52,33.978997,-118.269618
78.0,2.36,1.05,33.979023,-118.269567
79.0,0.0,-1.1,33.979057,-118.269517
80.0,5.69,2.54,33.979087,-118.269457
81.0,0.0,-3.35,33.97912,-118.269403
82.0,0.0,-3.35,33.979141,-118.269354
83.0,4.18,1.87,33.979162,-118.269304
84.0,8.01,1.71,33.979196,-118.269259
85.0,12.87,2.17,33.979232,-118.269214
86.0,14.57,0.76,33.979265,-118.269157
87.0,17.34,1.24,33.979284,-118.269114
88.0,9.8,-3.37,33.979303,-118.269055
89.0,7.53,-1.01,33.979335,-118.269003
90.0,3.35,-1.87,33.979365,-118.268956
91.0,0.87,-1.11,33.979382,-118.268905
92.0,5.06,1.87,33.979411,-118.268862
93.0,3.29,-0.79,33.979438,-118.268817
94.0,0.0,-2.41,33.979465,-118.268758
95.0,5.5,2.46,33.979485,-118.268711
96.0,3.54,-0.87,33.979501,-118.268657
97.0,0.0,-1.59,33.979527,-118.268614
98.0,0.8,0.36,33.979558,-118.268567
99.0,4.05,1.45,33.979581,-118.268507
100.0,7.25,1.43,33.9796,-118.268452
101.0,13.51,2.8,33.979619,-118.268398
102.0,17.89,1.96,33.979648,-118.268346
103.0,15.21,-1.2,33.97967,-118.268302
104.0,14.85,-0.16,33.979691,-118.268261
105.0,9.57,-2.36,33.979721,-118.268203
106.0,8.89,-0.3,33.979749,-118.268151
107.0,3.73,-2.31,33.97978,-118.268094
108.0,2.16,-0.7,33.979798,-118.26804
109.0,0.0,-1.27,33.979817,-118.267982
110.0,0.0,-0.76,33.979841,-118.267933
111.0,0.0,-1.17,33.979858,-118.267888
112.0,5.52,2.47,33.979876,-118.267829
113.0,12.12,2.95,33.979895,-118.267787
114.0,9.76,-1.06,33.979913,-118.267741
115.0,4.02,-2.57,33.979943,-118.267696
116.0,11.01,3.13,33.979979,-118.267647
117.0,14.71,1.66,33.980014,-118.267595
118.0,10.46,-1.9,33.980034,-118.267542
119.0,7.26,-1.43,33.980057,-118.2675
120.0,9.05,0.8,33.980088,-118.267443
121.0,4.52,-2.03,33.980116,-118.267396
122.0,5.69,0.52,33.980152,-118.26735
123.0,1.62,-1.82,33.980181,-118.267298
124.0,0.0,-2.53,33.9802,-118.267253
125.0,0.0,-1.15,33.980229,-118.2672
126.0,7.44,3.33,33.980254,-118.267143
127.0,5.83,-0.72,33.980281,-118.267097
128.0,0.0,-3.23,33.980309,-118.267051
129.0,0.0,-2.68,33.980327,-118.267007
130.0,0.0,-2.42,33.980363,-118.266952
131.0,0.0,-1.31,33.980397,-118.266904
132.0,0.0,-2.48,33.980433,-118.266849
133.0,0.0,-2.34,33.980453,-118.266799
134.0,0.0,-2.66,33.980471,-118.266755
135.0,0.0,-0.91,33.980494,-118.266709
136.0,6.63,2.96,33.980513,-118.266648
137.0,2.22,-1.97,33.980547,-118.266597
138.0,0.0,-1.66,33.98057,-118.266536
139.0,0.0,-1.32,33.980598,-118.266481
140.0,0.0,-2.31,33.980627,-118.266433
141.0,0.0,-2.6,33.980648,-118.266376
142.0,0.0,-0.3,33.980675,-118.266322
143.0,0.0,-0.46,33.980698,-118.266266
144.0,0.0,-1.65,33.980723,-118.266209
145.0,0.0,-1.53,33.980749,-118.266163
146.0,6.49,2.9,33.980766,-118.266116
147.0,5.15,-0.6,33.9808,-118.26606
148.0,0.0,-3.31,33.980821,-118.266
149.0,0.0,-0.51,33.980839,-118.26594
150.0,0.71,0.32,33.98087,-118.265881
151.0,0.0,-1.03,33.980905,-118.265838
152.0,0.46,0.21,33.980938,-118.265793
153.0,2.78,1.03,33.980967,-118.265743
154.0,4.61,0.82,33.980994,-118.265686
155.0,2.48,-0.95,33.981016,-118.265637
156.0,3.33,0.38,33.981042,-118.26559
157.0,6.42,1.38,33.981066,-118.265544
158.0,6.95,0.24,33.981096,-118.265496
159.0,6.53,-0.18,33.981116,-118.265452
160.0,0.0,-3.2,33.981153,-118.265396
161.0,0.0,-2.56,33.98117,-118.265343
162.0,0.0,-2.01,33.981203,-118.265297
163.0,0.0,-2.38,33.981236,-118.265238
164.0,0.17,0.08,33.981253,-118.265191
165.0,2.27,0.94,33.981283,-118.265133
166.0,0.0,-3.41,33.9813,-118.265076
167.0,0.0,-2.18,33.981331,-118.265028
168.0,6.04,2.7,33.981349,-118.264985
169.0,0.0,-2.92,33.98138,-118.26494
170.0,6.67,2.98,33.981405,-118.264895
171.0,13.84,3.21,33.98144,-118.26485
172.0,14.85,0.45,33.981476,-118.264804
