time,speed_mph,accel_x,lat,lon
0.0,0.0,-3.04,34.026858,-118.209189
1.0,0.0,-1.64,34.027017,-118.209076
2.0,0.0,-2.08,34.027184,-118.208969
3.0,1.76,0.79,34.027348,-118.208862
4.0,6.13,1.95,34.027508,-118.208757
5.0,4.74,-0.62,34.027665,-118.208663
6.0,0.0,-2.5,34.027826,-118.208553
7.0,0.0,-3.2,34.027983,-118.208453
8.0,1.38,0.62,34.028143,-118.208343
9.0,1.88,0.22,34.028307,-118.208245
10.0,6.16,1.91,34.028473,-118.208133
11.0,12.8,2.97,34.028632,-118.208036
12.0,6.54,-2.8,34.028785,-118.207941
13.0,0.0,-3.15,34.028939,-118.207834
14.0,0.0,-2.12,34.029096,-118.207735
15.0,1.29,0.58,34.029256,-118.207623
16.0,8.56,3.25,34.029427,-118.207518
17.0,10.92,1.05,34.029592,-118.207423
18.0,17.97,3.15,34.029761,-118.207315
19.0,22.56,2.06,34.02992,-118.207209
20.0,24.67,0.94,34.030091,-118.207114
21.0,30.14,2.44,34.030257,-118.20701
22.0,25.35,-2.14,34.030417,-118.206907
23.0,22.91,-1.09,34.030573,-118.206799
24.0,28.39,2.45,34.030737,-118.206686
25.0,31.68,1.47,34.030892,-118.20658
26.0,33.06,0.62,34.031056,-118.20647
27.0,37.47,1.97,34.03121,-118.206368
28.0,33.71,-1.68,34.031372,-118.206265
29.0,26.74,-3.12,34.031528,-118.206159
30.0,23.3,-1.54,34.031684,-118.206066
31.0,22.69,-0.27,34.031851,-118.205955
32.0,20.92,-0.79,34.032021,-118.205849
33.0,21.49,0.25,34.032188,-118.205749
34.0,22.26,0.35,34.032343,-118.205651
35.0,21.24,-0.45,34.032511,-118.205557
36.0,19.23,-0.9,34.032679,-118.205459
37.0,17.51,-0.77,34.032836,-118.205359
38.0,20.45,1.31,34.032995,-118.205247
39.0,13.99,-2.89,34.033163,-118.205143
40.0,14.33,0.15,34.033317,-118.205033
41.0,13.46,-0.39,34.033485,-118.204923
42.0,20.92,3.34,34.03364,-118.204809
43.0,24.62,1.65,34.033809,-118.204707
44.0,31.72,3.17,34.03397,-118.204603
45.0,31.21,-0.23,34.034129,-118.204508
46.0,27.13,-1.82,34.034295,-118.20441
47.0,25.02,-0.94,34.03445,-118.204305
48.0,27.16,0.95,34.034618,-118.204208
49.0,28.49,0.6,34.034785,-118.204114
50.0,31.78,1.47,34.034951,-118.204012
51.0,24.04,-3.46,34.035121,-118.203906
52.0,24.34,0.13,34.035279,-118.203804
53.0,28.68,1.94,34.035445,-118.203698
54.0,30.82,0.95,34.035604,-118.203585
55.0,31.81,0.44,34.035773,-118.20349
56.0,39.19,3.3,34.035936,-118.203394
57.0,31.87,-3.27,34.036102,-118.203291
58.0,32.52,0.29,34.036258,-118.203193
59.0,33.92,0.62,34.036428,-118.203088
60.0,31.66,-1.01,34.036581,-118.20298
61.0,25.53,-2.74,34.036749,-118.202884
62.0,29.65,1.84,34.036903,-118.202789
63.0,33.55,1.93,34.037071,-118.202681
64.0,30.81,-1.23,34.037233,-118.202584
65.0,25.26,-2.48,34.037404,-118.202483
66.0,21.4,-1.72,34.037571,-118.202389
67.0,23.96,1.14,34.037725,-118.202281
68.0,31.28,3.27,34.037884,-118.202184
69.0,30.14,-0.51,34.03804,-118.202083
70.0,30.22,0.03,34.038195,-118.201988
71.0,29.85,-0.17,34.038348,-118.201876
72.0,27.01,-1.27,34.038514,-118.20177
73.0,29.74,1.22,34.038673,-118.201662
74.0,35.59,2.62,34.038838,-118.201566
75.0,41.81,2.78,34.039002,-118.201467
76.0,41.02,-0.35,34.039161,-118.201357
77.0,40.28,-0.33,34.039331,-118.201247
78.0,44.79,2.02,34.039501,-118.201154
