time,speed_mph,accel_x,lat,lon
0.0,0.0,-1.83,34.042417,-118.234845
1.0,3.24,1.45,34.042584,-118.234731
2.0,6.48,1.45,34.042754,-118.234619
3.0,12.22,2.57,34.04292,-118.234494
4.0,5.09,-3.19,34.0431,-118.234381
5.0,12.28,3.21,34.043276,-118.234264
6.0,13.15,0.39,34.043446,-118.234139
7.0,5.36,-3.48,34.043613,-118.234016
8.0,12.02,2.98,34.043781,-118.233889
9.0,8.44,-1.6,34.04396,-118.233777
10.0,12.0,1.59,34.044123,-118.233665
11.0,7.28,-2.11,34.044285,-118.233546
12.0,1.2,-2.72,34.044455,-118.233418
13.0,0.0,-3.46,34.04463,-118.233297
14.0,6.1,2.73,34.044799,-118.233174
15.0,1.22,-2.18,34.044968,-118.233052
16.0,8.25,3.14,34.045139,-118.23294
17.0,13.86,2.51,34.045307,-118.232816
18.0,17.58,1.67,34.045481,-118.232697
19.0,16.52,-0.47,34.045656,-118.232573
20.0,21.71,2.32,34.045821,-118.232442
21.0,17.35,-1.95,34.046002,-118.232324
22.0,10.64,-3.0,34.046166,-118.232197
23.0,3.74,-3.09,34.046342,-118.232076
24.0,0.0,-3.27,34.04651,-118.231957
25.0,0.0,-2.89,34.046674,-118.231837
26.0,0.0,-2.23,34.046839,-118.231711
27.0,0.0,-2.38,34.047008,-118.231597
28.0,3.5,1.56,34.047177,-118.231485
29.0,0.0,-3.08,34.047354,-118.231362
30.0,4.94,2.21,34.047519,-118.23124
31.0,8.32,1.51,34.047688,-118.231116
32.0,12.9,2.05,34.047859,-118.230991
33.0,15.86,1.32,34.048039,-118.230862
34.0,13.51,-1.05,34.048212,-118.230741
35.0,17.9,1.97,34.048384,-118.230616
36.0,18.24,0.15,34.048548,-118.230487
37.0,22.34,1.83,34.048718,-118.230362
38.0,29.71,3.3,34.048884,-118.230248
39.0,28.57,-0.51,34.049059,-118.230125
40.0,30.28,0.76,34.049238,-118.230005
41.0,33.55,3.16,34.049406,-118.229884
42.0,34.7,0.51,34.049575,-118.229768
43.0,33.55,1.56,34.049743,-118.229643
44.0,27.65,-2.64,34.049921,-118.229522
45.0,25.54,-0.94,34.050097,-118.229399
46.0,25.77,0.1,34.050262,-118.229287
47.0,29.69,1.75,34.050433,-118.229171
48.0,33.43,1.67,34.050608,-118.229045
49.0,32.82,-0.27,34.050788,-118.228926
50.0,38.84,2.69,34.050952,-118.228801
51.0,37.84,-0.45,34.051123,-118.228689
52.0,39.42,0.71,34.051303,-118.228567
53.0,39.59,0.07,34.051479,-118.22844
54.0,47.16,3.39,34.051645,-118.228318
55.0,54.56,3.31,34.051818,-118.228195
56.0,33.55,2.55,34.051997,-118.228067
57.0,25.82,-3.46,34.052172,-118.227955
58.0,23.82,-0.89,34.052352,-118.227825
