time,speed_mph,accel_x,lat,lon
0.0,3.56,1.59,34.000679,-118.242503
1.0,5.23,0.75,34.000746,-118.242435
2.0,9.53,1.92,34.000821,-118.242358
3.0,9.65,0.05,34.000886,-118.242289
4.0,7.95,-0.76,34.000961,-118.24221
5.0,9.9,0.87,34.001034,-118.242132
6.0,15.79,2.63,34.001098,-118.242053
7.0,9.15,-2.97,34.001159,-118.241973
8.0,9.21,0.03,34.001222,-118.241885
9.0,10.03,0.37,34.001295,-118.241797
10.0,8.61,-0.63,34.001364,-118.241709
11.0,3.68,-2.21,34.001435,-118.241634
12.0,5.32,0.73,34.001501,-118.241552
13.0,3.82,-0.67,34.001573,-118.241468
14.0,10.52,3.0,34.001629,-118.241394
15.0,16.76,2.79,34.001697,-118.241325
16.0,15.46,-0.58,34.001756,-118.241243
17.0,20.59,2.3,34.001815,-118.24117
18.0,22.89,1.03,34.001873,-118.241085
19.0,19.18,-1.66,34.001932,-118.241012
20.0,26.53,3.29,34.001996,-118.240925
21.0,30.67,1.85,34.002058,-118.240846
22.0,24.17,-2.91,34.002123,-118.240766
23.0,17.08,-3.17,34.002197,-118.240678
24.0,21.55,2.0,34.002271,-118.240602
25.0,15.3,-2.79,34.002347,-118.240531
26.0,20.26,2.21,34.002419,-118.24046
27.0,17.11,-1.41,34.002487,-118.240382
28.0,10.47,-2.97,34.002557,-118.240301
29.0,11.04,0.25,34.002624,-118.240229
30.0,16.01,2.22,34.002684,-118.240142
31.0,20.83,2.16,34.002744,-118.240073
32.0,13.98,-3.07,34.00282,-118.24
33.0,10.66,-1.48,34.002877,-118.239922
34.0,11.2,0.24,34.002953,-118.239848
35.0,9.93,-0.57,34.003028,-118.239765
36.0,11.2,0.57,34.003085,-118.239692
37.0,14.07,1.28,34.003144,-118.239622
38.0,18.0,1.76,34.003207,-118.239548
39.0,25.6,3.4,34.003271,-118.239466
40.0,20.57,-2.25,34.003345,-118.239395
41.0,26.99,2.87,34.003406,-118.239316
42.0,34.7,3.45,34.003482,-118.239239
43.0,35.82,0.5,34.003545,-118.239162
44.0,31.61,-1.88,34.003608,-118.239078
45.0,25.47,-2.75,34.003672,-118.238996
46.0,32.83,3.29,34.003743,-118.238927
47.0,39.27,2.88,34.003814,-118.238842
48.0,41.97,1.21,34.003885,-118.238769
49.0,41.59,-0.17,34.003954,-118.238686
50.0,33.55,2.88,34.004026,-118.238602
51.0,36.87,1.48,34.004096,-118.238522
52.0,42.3,2.43,34.004173,-118.238451
53.0,37.61,-2.1,34.004248,-118.238371
54.0,33.36,-1.9,34.004307,-118.23829
55.0,32.87,-0.22,34.004365,-118.238217
56.0,36.82,1.76,34.004428,-118.238141
57.0,41.27,1.99,34.004493,-118.238058
58.0,33.55,-3.11,34.004552,-118.237989
59.0,27.61,-2.66,34.004617,-118.237909
60.0,28.05,0.19,34.004692,-118.23783
61.0,33.55,2.56,34.004754,-118.237748
62.0,40.69,3.19,34.004815,-118.237661
63.0,42.13,0.65,34.004878,-118.237582
64.0,44.58,1.1,34.004942,-118.237495
65.0,48.57,1.78,34.005017,-118.237415
66.0,44.74,0.77,34.005087,-118.23733
67.0,33.55,-2.64,34.005158,-118.237259
68.0,34.28,0.33,34.005225,-118.23719
69.0,27.28,-3.13,34.005294,-118.237104
70.0,27.7,0.19,34.005351,-118.23702
71.0,31.8,1.83,34.005422,-118.236937
72.0,34.17,1.06,34.005495,-118.236866
73.0,28.72,-2.43,34.005559,-118.236784
74.0,26.28,-1.09,34.005622,-118.236705
75.0,30.58,1.92,34.005693,-118.236631
76.0,38.23,3.42,34.005762,-118.236557
77.0,39.07,0.38,34.005829,-118.236475
78.0,46.8,3.46,34.005903,-118.236402
79.0,44.74,0.83,34.00597,-118.236331
80.0,37.55,-3.21,34.006029,-118.23626
81.0,43.06,2.46,34.006088,-118.236175
82.0,46.99,1.76,34.006158,-118.236104
83.0,52.74,2.57,34.00623,-118.236031
84.0,54.21,0.66,34.006295,-118.235961
85.0,44.74,-0.59,34.006366,-118.235887
86.0,38.16,-2.94,34.006429,-118.235801
87.0,41.77,1.61,34.006486,-118.235727
88.0,36.2,-2.49,34.006561,-118.23564
89.0,40.51,1.93,34.006635,-118.235552
90.0,33.55,-2.81,34.006691,-118.235471
91.0,31.24,-1.04,34.006753,-118.235399
92.0,24.33,-3.09,34.006816,-118.23532
93.0,24.41,0.04,34.006877,-118.235245
94.0,17.4,-3.13,34.006946,-118.235161
95.0,13.7,-1.65,34.007015,-118.235087
96.0,14.22,0.23,34.007082,-118.235015
97.0,10.24,-1.78,34.007156,-118.234934
98.0,6.93,-1.48,34.007224,-118.234859
99.0,2.01,-2.2,34.007287,-118.234779
100.0,1.43,-0.26,34.007345,-118.234703
101.0,5.43,1.79,34.007404,-118.234629
102.0,10.38,2.21,34.007466,-118.23455
103.0,15.3,2.2,34.007537,-118.23447
104.0,23.1,3.49,34.007609,-118.234398
105.0,21.46,-0.73,34.007684,-118.234318
106.0,18.0,-1.55,34.007745,-118.234248
107.0,14.61,-1.52,34.007806,-118.234174
108.0,20.99,2.85,34.007878,-118.234087
109.0,28.78,3.48,34.007944,-118.234017
110.0,21.24,-3.37,34.008006,-118.233933
111.0,14.76,-2.9,34.008082,-118.23385
112.0,19.77,2.24,34.008154,-118.233769
113.0,20.75,0.44,34.008219,-118.233687
114.0,25.49,2.12,34.008294,-118.233604
115.0,17.93,-3.38,34.008365,-118.233527
116.0,12.69,-2.34,34.008436,-118.23345
117.0,13.99,0.58,34.00851,-118.233371
118.0,13.19,-0.36,34.008584,-118.233297
119.0,12.05,-0.51,34.008644,-118.233228
120.0,8.93,-1.39,34.00871,-118.233146
121.0,4.83,-1.83,34.008783,-118.233065
122.0,10.76,2.65,34.008859,-118.232991
123.0,17.01,2.8,34.008924,-118.232921
124.0,15.48,-0.69,34.008981,-118.232849
125.0,11.6,-1.73,34.009054,-118.232768
126.0,13.97,1.06,34.00913,-118.23268
127.0,9.15,-2.15,34.009196,-118.232594
128.0,5.64,-1.57,34.009268,-118.232522
129.0,3.17,-1.1,34.009328,-118.232451
130.0,7.76,2.05,34.009393,-118.23237
131.0,9.74,0.89,34.00946,-118.232289
132.0,6.32,-1.53,34.009522,-118.232205
133.0,0.0,-2.98,34.009593,-118.232136
134.0,7.49,3.35,34.009658,-118.232049
135.0,7.19,-0.13,34.00972,-118.231971
136.0,3.68,-1.57,34.009779,-118.2319
137.0,4.37,0.31,34.009854,-118.23183
138.0,4.64,0.12,34.009911,-118.231756
139.0,11.47,3.05,34.009985,-118.231679
140.0,12.01,0.24,34.010043,-118.231606
