time,speed_mph,accel_x,lat,lon
0.0,0.61,0.27,33.956941,-118.26735
1.0,6.42,2.6,33.957132,-118.267125
2.0,7.0,0.26,33.957323,-118.266906
3.0,7.35,0.16,33.957526,-118.266681
4.0,1.85,-2.46,33.957724,-118.266452
5.0,6.46,2.06,33.957915,-118.266221
6.0,6.79,0.15,33.958113,-118.26599
7.0,11.93,2.3,33.958313,-118.265776
8.0,9.81,-0.94,33.958504,-118.265561
9.0,15.6,2.58,33.958713,-118.265335
10.0,13.43,-0.97,33.958912,-118.265102
11.0,8.9,-2.03,33.959109,-118.264885
12.0,10.69,0.8,33.959309,-118.264662
13.0,5.98,-2.1,33.959499,-118.26444
14.0,11.52,2.48,33.959705,-118.264223
15.0,19.31,3.48,33.9599,-118.264007
16.0,18.44,-0.39,33.960097,-118.263789
17.0,14.03,-1.97,33.960291,-118.26357
18.0,17.67,1.63,33.960489,-118.263342
19.0,24.58,3.08,33.960685,-118.263113
20.0,30.07,2.46,33.960886,-118.262887
21.0,27.76,-1.03,33.961089,-118.262655
22.0,23.46,-1.93,33.961293,-118.262433
23.0,30.88,3.32,33.961487,-118.262212
24.0,33.55,1.3,33.961695,-118.261986
25.0,37.61,1.82,33.961888,-118.261755
26.0,44.74,3.46,33.96208,-118.261524
27.0,33.55,1.6,33.962281,-118.261297
28.0,31.01,-1.14,33.962486,-118.261071
29.0,25.63,-2.4,33.962681,-118.260852
30.0,32.75,3.18,33.962878,-118.260638
31.0,27.87,-2.18,33.963083,-118.260422
32.0,29.74,0.84,33.96329,-118.260194
33.0,31.28,0.69,33.963498,-118.25997
34.0,33.62,1.04,33.963702,-118.259738
35.0,29.94,-1.64,33.963897,-118.259516
36.0,35.85,2.64,33.964101,-118.25929
37.0,40.39,2.03,33.9643,-118.259066
38.0,33.45,-3.1,33.964497,-118.258846
39.0,34.72,0.57,33.964687,-118.258613
40.0,33.55,3.23,33.964879,-118.258399
41.0,30.41,-1.41,33.965085,-118.258171
42.0,29.42,-0.44,33.965289,-118.257953
43.0,24.4,-2.25,33.96549,-118.257738
44.0,18.29,-2.73,33.965691,-118.257511
45.0,19.73,0.65,33.965891,-118.257282
46.0,15.49,-1.89,33.96609,-118.257067
47.0,12.98,-1.12,33.966286,-118.256839
48.0,7.25,-2.56,33.966494,-118.256623
49.0,6.39,-0.39,33.966688,-118.256397
50.0,6.53,0.07,33.96688,-118.25618
51.0,12.34,2.59,33.967075,-118.255964
52.0,15.62,1.47,33.967273,-118.255736
53.0,18.01,1.07,33.967482,-118.255511
54.0,21.98,1.77,33.967679,-118.255287
55.0,21.54,-0.19,33.967873,-118.255059
56.0,17.71,-1.71,33.968073,-118.254834
57.0,18.0,0.13,33.968279,-118.254613
58.0,11.98,-2.69,33.968484,-118.254388
59.0,9.28,-1.21,33.968692,-118.25416
60.0,11.11,0.82,33.968891,-118.253931
61.0,12.3,0.53,33.969083,-118.25371
62.0,14.04,0.78,33.96929,-118.25349
63.0,19.76,2.56,33.969499,-118.253262
64.0,14.98,-2.14,33.969708,-118.253042
65.0,13.94,-0.46,33.969913,-118.252816
66.0,10.36,-1.6,33.970119,-118.252583
67.0,12.29,0.86,33.970312,-118.252361
68.0,9.91,-1.06,33.970503,-118.252143
69.0,12.84,1.31,33.970697,-118.25191
70.0,6.67,-2.76,33.970889,-118.251691
71.0,13.36,2.99,33.971094,-118.251471
72.0,17.77,1.97,33.971295,-118.251249
73.0,15.03,-1.23,33.971496,-118.251034
74.0,17.78,1.23,33.971688,-118.25081
75.0,16.44,-0.6,33.97188,-118.250588
76.0,12.71,-1.67,33.972084,-118.250362
