time,speed_mph,accel_x,lat,lon
0.0,6.61,2.95,34.014871,-118.281955
1.0,2.04,-2.04,34.014881,-118.281871
2.0,0.0,-3.0,34.014892,-118.28178
3.0,6.96,3.11,34.0149,-118.281686
4.0,6.5,-0.2,34.014911,-118.281595
5.0,0.0,-3.01,34.014925,-118.281513
6.0,0.0,-2.15,34.014931,-118.281419
7.0,0.0,-2.68,34.014942,-118.281325
8.0,0.0,-3.37,34.014946,-118.281246
9.0,0.0,-1.53,34.014956,-118.281147
10.0,3.4,1.52,34.014974,-118.281051
11.0,8.19,2.15,34.014988,-118.280965
12.0,7.66,-0.24,34.015002,-118.280876
13.0,1.8,-2.62,34.015023,-118.280793
14.0,2.36,0.25,34.015042,-118.280705
15.0,0.88,-0.66,34.015048,-118.280616
16.0,6.34,2.44,34.015063,-118.280525
17.0,0.3,-2.7,34.015079,-118.28043
18.0,7.57,3.25,34.015096,-118.280342
19.0,13.39,2.6,34.015104,-118.280254
20.0,14.74,0.6,34.015122,-118.280174
21.0,20.2,2.44,34.015136,-118.280079
22.0,17.38,-1.26,34.015158,-118.279994
23.0,16.75,-0.28,34.015178,-118.279898
24.0,23.01,2.8,34.015187,-118.279807
25.0,27.89,2.18,34.015192,-118.279722
26.0,35.38,3.35,34.015209,-118.279639
27.0,32.91,-1.1,34.015214,-118.279543
28.0,40.31,3.31,34.01523,-118.279453
29.0,33.32,-3.12,34.015246,-118.279355
30.0,31.07,-1.01,34.015264,-118.279271
31.0,36.63,2.49,34.015275,-118.279175
32.0,33.99,-1.18,34.015284,-118.279079
33.0,28.33,-2.53,34.015292,-118.278981
34.0,23.26,-2.27,34.015306,-118.278901
35.0,16.39,-3.07,34.015322,-118.278816
36.0,16.32,-0.03,34.015338,-118.278717
37.0,14.54,-0.8,34.015359,-118.278633
38.0,7.09,-3.33,34.015364,-118.278549
39.0,10.37,1.47,34.015375,-118.27847
40.0,5.89,-2.0,34.015384,-118.278385
41.0,2.86,-1.35,34.015405,-118.278294
42.0,3.79,0.41,34.015413,-118.278204
43.0,3.23,-0.25,34.01542,-118.278108
44.0,2.76,-0.21,34.015438,-118.27801
45.0,0.0,-3.02,34.015445,-118.27792
46.0,0.11,0.05,34.015464,-118.277838
47.0,0.0,-0.07,34.015486,-118.277758
48.0,0.0,-0.25,34.015501,-118.27766
49.0,1.66,0.74,34.015524,-118.277568
50.0,5.95,1.92,34.015531,-118.277488
51.0,6.12,0.07,34.01555,-118.277403
52.0,2.01,-1.84,34.015554,-118.277314
53.0,6.77,2.13,34.015574,-118.277217
54.0,2.98,-1.69,34.015597,-118.277132
55.0,9.7,3.0,34.015615,-118.277033
56.0,3.43,-2.8,34.015631,-118.276945
57.0,0.0,-3.15,34.015644,-118.276859
58.0,7.36,3.29,34.015659,-118.276774
59.0,12.45,2.27,34.01567,-118.276685
60.0,5.46,-3.13,34.015679,-118.276596
61.0,1.67,-1.69,34.015689,-118.276508
62.0,0.0,-3.21,34.015702,-118.27641
63.0,0.0,-0.98,34.015716,-118.276311
64.0,7.64,3.42,34.015731,-118.276222
65.0,14.64,3.13,34.015751,-118.276137
66.0,7.12,-3.36,34.015771,-118.276045
67.0,12.28,2.31,34.015785,-118.275965
68.0,14.43,0.96,34.015808,-118.275867
69.0,14.48,0.02,34.015829,-118.275768
70.0,20.69,2.77,34.015845,-118.275687
71.0,28.29,3.4,34.015866,-118.275589
72.0,24.14,-1.86,34.015874,-118.275497
73.0,30.49,2.84,34.015886,-118.275409
74.0,27.51,-1.33,34.015902,-118.275318
75.0,30.75,1.45,34.015924,-118.275231
76.0,36.61,2.62,34.015934,-118.275147
77.0,42.97,2.84,34.015938,-118.275064
78.0,46.07,1.39,34.015961,-118.274974
79.0,44.2,-0.84,34.015971,-118.274879
80.0,44.74,0.45,34.015986,-118.274791
81.0,37.73,-3.13,34.015993,-118.274699
82.0,40.1,1.06,34.016009,-118.274613
83.0,37.33,-1.24,34.01603,-118.274525
84.0,32.84,-2.01,34.016035,-118.274436
85.0,38.83,2.68,34.016046,-118.274342
86.0,41.85,1.35,34.016066,-118.274247
87.0,41.09,-0.34,34.016086,-118.274158
88.0,41.19,0.04,34.016101,-118.274074
89.0,48.42,3.23,34.016106,-118.273994
90.0,51.24,1.26,34.016116,-118.273904
91.0,55.92,3.48,34.016133,-118.273816
92.0,52.87,-1.36,34.016144,-118.273719
93.0,44.74,0.57,34.016148,-118.273629
94.0,41.25,-1.56,34.016171,-118.273543
95.0,40.34,-0.4,34.016183,-118.273462
96.0,39.31,-0.46,34.016202,-118.27337
97.0,37.17,-0.96,34.016208,-118.273286
98.0,44.82,3.42,34.016218,-118.273196
99.0,51.52,3.0,34.016236,-118.273102
100.0,44.28,-3.24,34.016253,-118.273022
101.0,45.61,0.59,34.016275,-118.272936
102.0,33.55,1.51,34.016293,-118.27285
103.0,35.35,0.8,34.016306,-118.272764
104.0,38.51,1.41,34.016319,-118.272682
105.0,38.09,-0.19,34.016324,-118.272585
106.0,39.78,0.76,34.016347,-118.272495
107.0,33.69,-2.73,34.016369,-118.272412
108.0,34.63,0.42,34.016382,-118.272321
109.0,27.09,-3.37,34.016399,-118.27224
110.0,29.64,1.14,34.016412,-118.272146
111.0,32.12,1.11,34.016422,-118.272062
112.0,32.84,0.32,34.016439,-118.271972
113.0,28.67,-1.86,34.016446,-118.271874
114.0,34.6,2.65,34.016453,-118.27179
115.0,38.09,1.56,34.016467,-118.271696
116.0,33.36,-2.12,34.016479,-118.271613
117.0,33.55,2.75,34.0165,-118.271526
118.0,28.45,-2.28,34.016523,-118.271435
119.0,35.6,3.19,34.016531,-118.271353
120.0,31.81,-1.69,34.016547,-118.271256
121.0,36.43,2.06,34.01657,-118.271168
122.0,40.52,1.83,34.016581,-118.271082
