time,speed_mph,accel_x,lat,lon
0.0,4.42,1.98,33.972913,-118.295898
1.0,11.23,3.04,33.973057,-118.295705
2.0,10.78,-0.2,33.973203,-118.29551
3.0,5.37,-2.42,33.973353,-118.295309
4.0,8.36,1.34,33.973502,-118.295102
5.0,2.93,-2.42,33.973647,-118.294899
6.0,2.04,-0.4,33.9738,-118.294694
7.0,0.0,-2.98,33.973955,-118.294488
8.0,0.0,-3.11,33.974106,-118.294282
9.0,2.73,1.22,33.974268,-118.294087
10.0,0.0,-1.65,33.97443,-118.293876
11.0,5.28,2.36,33.974576,-118.293669
12.0,11.3,2.69,33.974724,-118.293463
13.0,7.72,-1.6,33.974867,-118.293254
14.0,9.82,0.94,33.975027,-118.293045
15.0,17.39,3.38,33.975184,-118.292853
16.0,22.46,2.27,33.975343,-118.292645
17.0,26.04,1.6,33.975491,-118.292452
18.0,20.34,-2.55,33.975642,-118.292255
19.0,20.12,-0.1,33.975803,-118.292061
20.0,22.77,1.19,33.975952,-118.291853
21.0,18.28,-2.01,33.976107,-118.291659
22.0,21.3,1.35,33.976258,-118.291458
23.0,20.94,-0.16,33.976418,-118.291259
24.0,21.32,0.17,33.976571,-118.291054
25.0,14.0,-3.27,33.976731,-118.290843
26.0,14.51,0.23,33.976888,-118.290646
27.0,21.88,3.3,33.977036,-118.290448
28.0,18.86,-1.35,33.977197,-118.290244
29.0,12.81,-2.71,33.977345,-118.290037
30.0,6.47,-2.83,33.977498,-118.289843
31.0,2.87,-1.61,33.977643,-118.289649
32.0,0.0,-1.61,33.977797,-118.289457
33.0,0.0,-1.4,33.97795,-118.289254
34.0,0.0,-1.82,33.978105,-118.289055
35.0,0.0,-2.62,33.978265,-118.288852
36.0,1.51,0.68,33.97842,-118.288654
37.0,4.51,1.34,33.978578,-118.288444
38.0,4.4,-0.05,33.978733,-118.288249
39.0,11.31,3.09,33.978877,-118.288038
40.0,8.03,-1.47,33.979034,-118.287831
41.0,4.08,-1.77,33.97919,-118.287636
42.0,0.0,-2.17,33.979337,-118.287438
43.0,3.07,1.37,33.979492,-118.287226
44.0,6.98,1.75,33.979646,-118.287024
45.0,4.14,-1.27,33.979793,-118.286814
46.0,11.53,3.31,33.979955,-118.286603
47.0,5.96,-2.49,33.980107,-118.286391
48.0,6.09,0.06,33.980267,-118.286191
49.0,3.55,-1.14,33.980416,-118.285999
50.0,6.72,1.42,33.980561,-118.285787
51.0,11.95,2.34,33.980711,-118.285587
52.0,11.78,-0.08,33.980858,-118.285377
53.0,15.41,1.62,33.98101,-118.28518
54.0,11.09,-1.93,33.981158,-118.28498
55.0,17.6,2.91,33.981314,-118.284779
56.0,13.18,-1.97,33.981462,-118.284569
57.0,20.82,3.41,33.981619,-118.284374
58.0,23.47,1.19,33.981777,-118.284178
59.0,18.61,-2.17,33.981923,-118.283967
60.0,15.24,-1.51,33.982068,-118.28376
61.0,9.33,-2.64,33.982219,-118.283566
62.0,10.17,0.38,33.982373,-118.283359
63.0,8.35,-0.81,33.982518,-118.283155
64.0,6.26,-0.93,33.982679,-118.282955
65.0,5.09,-0.52,33.98284,-118.282742
66.0,12.44,3.29,33.982998,-118.282544
67.0,16.39,1.77,33.983148,-118.282351
68.0,10.53,-2.62,33.983294,-118.282153
69.0,4.49,-2.7,33.983441,-118.281943
70.0,12.25,3.47,33.983591,-118.281735
71.0,11.38,-0.39,33.983736,-118.281525
72.0,14.65,1.46,33.983893,-118.281317
73.0,20.54,2.63,33.984036,-118.281112
74.0,26.83,2.81,33.984186,-118.280915
75.0,24.37,-1.1,33.984332,-118.280706
76.0,20.11,-1.9,33.984484,-118.280502
77.0,22.77,1.19,33.984642,-118.280297
78.0,20.05,-1.22,33.984793,-118.280086
79.0,27.05,3.13,33.984942,-118.279884
80.0,28.35,0.58,33.985096,-118.279689
81.0,27.72,-0.28,33.98525,-118.279493
82.0,29.73,0.9,33.985395,-118.279292
83.0,37.31,3.39,33.985548,-118.279098
84.0,45.14,3.5,33.985703,-118.278896
