time,speed_mph,accel_x,lat,lon
0.0,1.3,0.58,34.040525,-118.201705
1.0,4.98,1.64,34.040547,-118.201644
2.0,0.39,-2.05,34.040572,-118.20159
3.0,4.99,2.06,34.04059,-118.201528
4.0,5.56,0.25,34.040614,-118.201456
5.0,1.6,-1.77,34.040642,-118.201383
6.0,9.24,3.42,34.040674,-118.201321
7.0,9.23,-0.01,34.040695,-118.201252
8.0,3.18,-2.7,34.040723,-118.201197
9.0,2.63,-0.25,34.040756,-118.201137
10.0,9.0,2.85,34.040774,-118.201073
11.0,6.79,-0.99,34.040811,-118.201008
12.0,0.0,-3.45,34.040828,-118.200945
13.0,0.0,-3.32,34.040848,-118.200892
14.0,1.03,0.46,34.040875,-118.200827
15.0,0.0,-1.56,34.040898,-118.200771
16.0,7.0,3.13,34.040924,-118.200701
17.0,2.72,-1.91,34.040946,-118.200647
18.0,7.69,2.22,34.04097,-118.200579
19.0,11.58,1.74,34.040989,-118.200512
20.0,13.69,0.95,34.041021,-118.20044
21.0,17.36,1.64,34.041056,-118.200367
22.0,14.53,-1.27,34.041079,-118.20031
23.0,21.87,3.28,34.04111,-118.200247
24.0,18.96,-1.3,34.041134,-118.200183
25.0,26.22,3.25,34.041151,-118.200119
26.0,21.08,-2.3,34.041175,-118.200061
27.0,28.74,3.43,34.041209,-118.199995
28.0,21.76,-3.12,34.041237,-118.19993
29.0,27.49,2.56,34.041255,-118.199876
30.0,24.39,-1.38,34.041274,-118.199817
31.0,26.83,1.09,34.041302,-118.199747
32.0,32.16,2.38,34.041332,-118.199681
33.0,36.23,1.82,34.041355,-118.199619
34.0,30.45,-2.58,34.041375,-118.199558
35.0,23.85,-2.95,34.041402,-118.199503
36.0,17.57,-2.81,34.041438,-118.199441
37.0,12.97,-2.06,34.041461,-118.199371
38.0,17.33,1.95,34.041493,-118.199316
39.0,13.77,-1.59,34.041523,-118.199254
40.0,10.99,-1.24,34.041545,-118.199196
41.0,14.07,1.37,34.041575,-118.199125
42.0,9.08,-2.23,34.041608,-118.199071
43.0,11.22,0.96,34.041633,-118.199001
44.0,8.43,-1.25,34.041654,-118.198937
45.0,13.37,2.21,34.041688,-118.198867
46.0,21.09,3.45,34.041721,-118.198812
47.0,27.21,2.74,34.041747,-118.198756
48.0,27.67,0.2,34.041779,-118.1987
49.0,30.37,1.21,34.041797,-118.198638
50.0,37.5,3.19,34.041819,-118.198576
51.0,32.13,-2.4,34.041851,-118.198522
52.0,27.08,-2.26,34.041888,-118.198451
53.0,22.39,-2.09,34.041906,-118.198389
54.0,17.14,-2.35,34.041942,-118.198316
55.0,21.51,1.96,34.041968,-118.198246
56.0,27.65,2.74,34.042,-118.198181
57.0,20.43,-3.23,34.042028,-118.198122
58.0,23.07,1.18,34.042062,-118.198054
59.0,21.34,-0.77,34.042092,-118.19799
60.0,21.16,-0.08,34.042116,-118.197919
61.0,27.6,2.88,34.042139,-118.197854
62.0,22.09,-2.46,34.042156,-118.197785
63.0,16.19,-2.64,34.042191,-118.197732
64.0,23.4,3.22,34.042222,-118.197667
65.0,23.33,-0.03,34.042254,-118.197604
66.0,22.52,-0.37,34.042274,-118.197549
67.0,20.45,-0.92,34.042295,-118.197477
68.0,22.65,0.98,34.042324,-118.197414
69.0,23.42,0.34,34.042358,-118.197358
70.0,27.65,1.89,34.042391,-118.197288
71.0,28.01,0.16,34.042412,-118.197221
72.0,25.54,-1.1,34.042444,-118.197161
73.0,22.44,-1.39,34.042476,-118.197096
74.0,19.92,-1.13,34.042501,-118.197031
75.0,12.37,-3.37,34.042537,-118.196962
76.0,9.32,-1.36,34.04257,-118.196908
77.0,8.78,-0.25,34.042589,-118.196844
78.0,11.46,1.2,34.042613,-118.196787
79.0,13.13,0.75,34.042633,-118.196729
80.0,7.34,-2.59,34.042666,-118.19667
81.0,5.37,-0.88,34.042697,-118.196604
82.0,0.3,-2.27,34.042714,-118.196531
83.0,0.92,0.28,34.042733,-118.196459
84.0,0.0,-0.74,34.042765,-118.1964
85.0,6.63,2.96,34.042795,-118.196331
86.0,10.48,1.72,34.042831,-118.19626
87.0,12.83,1.05,34.04286,-118.196196
88.0,14.41,0.71,34.042892,-118.196132
89.0,18.36,1.76,34.042928,-118.196059
90.0,22.72,1.95,34.042963,-118.195997
91.0,25.6,1.28,34.042994,-118.195924
92.0,25.01,-0.26,34.043025,-118.195862
93.0,17.28,-3.46,34.043048,-118.1958
94.0,19.67,1.07,34.043081,-118.195727
95.0,13.11,-2.94,34.043102,-118.195669
96.0,7.19,-2.65,34.043128,-118.19561
97.0,9.76,1.15,34.043151,-118.195546
98.0,8.11,-0.74,34.043178,-118.195485
99.0,12.3,1.87,34.043206,-118.195415
100.0,13.55,0.56,34.043234,-118.195355
101.0,11.06,-1.11,34.043263,-118.195296
102.0,4.99,-2.71,34.043298,-118.195237
103.0,1.58,-1.52,34.043322,-118.195175
104.0,0.0,-2.95,34.043352,-118.19512
105.0,6.57,2.94,34.043376,-118.195051
106.0,13.98,3.31,34.043394,-118.194979
107.0,8.46,-2.46,34.043429,-118.194913
108.0,3.59,-2.18,34.043451,-118.194848
109.0,0.0,-2.14,34.043468,-118.194794
110.0,3.45,1.54,34.043494,-118.194725
111.0,4.89,0.64,34.043525,-118.194663
112.0,3.04,-0.83,34.043554,-118.194602
113.0,0.0,-3.21,34.043582,-118.194543
114.0,0.0,-1.27,34.0436,-118.194477
