time,speed_mph,accel_x,lat,lon
0.0,0.0,-1.56,34.04121,-118.236095
1.0,0.0,-2.23,34.041301,-118.236039
2.0,0.0,-1.19,34.041393,-118.235989
3.0,0.0,-3.34,34.041468,-118.235947
4.0,0.0,-0.43,34.041544,-118.235892
5.0,0.0,-2.77,34.041619,-118.235847
6.0,0.0,-1.63,34.041711,-118.23579
7.0,0.0,-2.46,34.041797,-118.235736
8.0,0.0,-0.51,34.041877,-118.235691
9.0,3.91,1.75,34.041956,-118.235647
10.0,0.46,-1.54,34.042036,-118.235605
11.0,0.0,-1.34,34.04212,-118.235552
12.0,0.29,0.13,34.042195,-118.235507
13.0,0.0,-0.34,34.042277,-118.235458
14.0,0.0,-1.46,34.042353,-118.2354
15.0,0.0,-1.45,34.042443,-118.235356
16.0,0.0,-0.08,34.042517,-118.235297
17.0,2.06,0.92,34.0426,-118.235249
18.0,7.81,2.57,34.042685,-118.235205
19.0,10.42,1.17,34.04276,-118.23515
20.0,17.27,3.06,34.042834,-118.235107
21.0,23.19,2.64,34.042918,-118.235059
22.0,16.71,-2.9,34.042993,-118.235017
23.0,14.97,-0.78,34.043069,-118.234973
24.0,19.71,2.12,34.043146,-118.23492
25.0,21.77,0.92,34.043227,-118.23486
26.0,19.74,-0.9,34.043316,-118.234815
27.0,16.59,-1.41,34.043408,-118.234758
28.0,22.54,2.66,34.043482,-118.234704
29.0,16.56,-2.68,34.043557,-118.234652
30.0,13.13,-1.53,34.043638,-118.234608
31.0,16.36,1.44,34.043721,-118.234548
32.0,12.07,-1.92,34.043805,-118.234505
33.0,18.78,3.0,34.043883,-118.234445
34.0,16.71,-0.92,34.043958,-118.234395
35.0,12.32,-1.96,34.044037,-118.234353
36.0,18.91,2.95,34.044115,-118.234304
37.0,15.34,-1.6,34.044203,-118.23426
38.0,15.44,0.04,34.044291,-118.234202
39.0,11.86,-1.6,34.044371,-118.234143
40.0,14.11,1.01,34.044449,-118.234097
41.0,12.56,-0.69,34.04453,-118.234055
42.0,15.14,1.15,34.044605,-118.234011
43.0,19.39,1.9,34.04468,-118.233955
44.0,13.9,-2.45,34.044769,-118.233905
45.0,18.89,2.23,34.044854,-118.233848
46.0,19.35,0.21,34.044929,-118.233792
47.0,21.58,1.0,34.045016,-118.233739
48.0,17.06,-2.02,34.045091,-118.233695
49.0,16.47,-0.26,34.045174,-118.233639
50.0,10.54,-2.65,34.045258,-118.23359
51.0,5.03,-2.46,34.04534,-118.233542
52.0,3.47,-0.7,34.045425,-118.233482
53.0,0.0,-2.29,34.045512,-118.233441
54.0,1.3,0.58,34.045598,-118.233398
55.0,2.8,0.67,34.045676,-118.233346
56.0,0.0,-2.29,34.045757,-118.233286
57.0,0.0,-0.66,34.045833,-118.233228
58.0,0.0,-2.36,34.045921,-118.233173
59.0,3.34,1.5,34.046006,-118.233121
60.0,9.6,2.8,34.046082,-118.233071
61.0,13.41,1.7,34.046155,-118.233015
62.0,8.91,-2.01,34.046233,-118.232959
63.0,1.6,-3.27,34.046306,-118.232909
64.0,0.0,-1.23,34.046385,-118.232849
65.0,0.0,-1.6,34.046464,-118.232795
66.0,0.0,-3.08,34.046541,-118.232742
67.0,2.47,1.1,34.046623,-118.232699
68.0,0.0,-2.59,34.046702,-118.232639
69.0,5.56,2.49,34.046783,-118.232587
70.0,1.54,-1.8,34.046866,-118.232538
71.0,2.94,0.63,34.046947,-118.232478
72.0,0.0,-2.85,34.047027,-118.232419
73.0,2.2,0.98,34.047114,-118.232369
74.0,0.0,-3.0,34.047197,-118.232315
75.0,0.0,-3.35,34.047285,-118.232268
76.0,6.87,3.07,34.04737,-118.232227
77.0,9.13,1.01,34.047445,-118.232179
78.0,15.56,2.88,34.047537,-118.232137
79.0,19.64,1.82,34.047619,-118.232095
80.0,12.03,-3.4,34.047709,-118.232043
81.0,17.59,2.48,34.047798,-118.231993
82.0,10.02,-3.38,34.047888,-118.231934
83.0,17.07,3.15,34.047973,-118.231888
84.0,13.68,-1.51,34.048049,-118.231842
85.0,15.59,0.85,34.048141,-118.231785
86.0,13.25,-1.05,34.048228,-118.231736
87.0,5.89,-3.29,34.048303,-118.231677
88.0,4.43,-0.65,34.048389,-118.231634
89.0,0.0,-2.93,34.048462,-118.231591
90.0,0.0,-0.7,34.048552,-118.231549
91.0,0.0,-1.72,34.04864,-118.23149
92.0,0.0,-3.08,34.048731,-118.23143
93.0,0.0,-0.61,34.048814,-118.231377
94.0,6.27,2.8,34.048893,-118.231329
95.0,6.05,-0.1,34.048975,-118.231287
96.0,12.13,2.72,34.049059,-118.23123
97.0,13.2,0.48,34.049137,-118.231176
98.0,20.05,3.06,34.049213,-118.231134
99.0,25.82,2.58,34.049293,-118.231085
100.0,27.77,0.87,34.04938,-118.231043
101.0,33.55,3.09,34.049466,-118.230984
102.0,26.36,-3.21,34.049544,-118.230942
103.0,23.8,-1.15,34.049636,-118.230885
104.0,19.5,-1.92,34.049709,-118.230828
105.0,23.27,1.68,34.049785,-118.230767
