time,speed_mph,accel_x,lat,lon
0.0,5.84,2.61,33.954288,-118.236607
1.0,7.58,0.78,33.954394,-118.236562
2.0,7.81,0.1,33.954504,-118.236514
3.0,4.49,-1.48,33.954617,-118.236475
4.0,7.16,1.19,33.954734,-118.236422
5.0,0.09,-3.16,33.954842,-118.236384
6.0,6.55,2.89,33.954955,-118.236341
7.0,1.13,-2.42,33.955065,-118.236284
8.0,0.75,-0.17,33.955176,-118.23624
9.0,0.59,-0.07,33.955285,-118.236189
10.0,5.56,2.22,33.955402,-118.236134
11.0,0.52,-2.25,33.955515,-118.236088
12.0,2.34,0.81,33.95562,-118.236042
13.0,0.0,-3.48,33.955722,-118.235997
14.0,0.0,-0.57,33.955839,-118.235947
15.0,1.19,0.53,33.95595,-118.235891
16.0,0.0,-3.27,33.956069,-118.23585
17.0,1.99,0.89,33.956188,-118.235813
18.0,0.0,-1.04,33.956307,-118.23576
19.0,0.0,-2.55,33.956412,-118.235719
20.0,0.0,-1.82,33.956525,-118.235666
21.0,3.72,1.66,33.956628,-118.235619
22.0,4.23,0.23,33.956737,-118.235573
23.0,5.92,0.76,33.956843,-118.235527
24.0,7.05,0.51,33.956954,-118.235473
25.0,3.65,-1.52,33.95707,-118.235421
26.0,0.67,-1.33,33.957184,-118.23537
27.0,0.0,-1.9,33.9573,-118.235326
28.0,7.31,3.27,33.957411,-118.23528
29.0,11.48,1.86,33.957518,-118.235241
30.0,13.77,1.02,33.95762,-118.235197
31.0,11.7,-0.92,33.957732,-118.235147
32.0,9.38,-1.04,33.957836,-118.235109
33.0,14.26,2.18,33.95794,-118.235071
34.0,17.72,1.55,33.958056,-118.235029
35.0,12.92,-2.14,33.958159,-118.234982
36.0,8.14,-2.14,33.958267,-118.234932
37.0,0.84,-3.26,33.958378,-118.234884
38.0,0.0,-1.98,33.958487,-118.234835
39.0,0.0,-1.88,33.9586,-118.234782
40.0,0.61,0.27,33.958711,-118.234737
41.0,5.16,2.04,33.958826,-118.234696
42.0,0.0,-3.02,33.958934,-118.234653
43.0,2.36,1.05,33.959039,-118.234598
44.0,0.0,-2.73,33.959154,-118.234546
45.0,0.0,-0.22,33.959258,-118.234493
46.0,2.51,1.12,33.959376,-118.234449
47.0,7.6,2.27,33.959483,-118.234409
48.0,0.57,-3.14,33.959594,-118.234363
49.0,4.54,1.77,33.959706,-118.234315
50.0,2.72,-0.81,33.959812,-118.23427
51.0,0.99,-0.78,33.95993,-118.234218
52.0,3.76,1.24,33.960032,-118.234175
53.0,8.73,2.22,33.960138,-118.234126
54.0,3.65,-2.27,33.960247,-118.234082
55.0,8.23,2.05,33.960361,-118.234035
56.0,15.01,3.03,33.960464,-118.233994
57.0,20.99,2.67,33.960575,-118.233939
58.0,28.34,3.29,33.960676,-118.233895
59.0,31.07,1.22,33.960785,-118.233848
60.0,29.58,-0.66,33.960897,-118.233803
61.0,28.09,-0.67,33.961001,-118.233747
62.0,33.92,2.61,33.961101,-118.233694
63.0,30.13,-1.69,33.961203,-118.23364
64.0,34.96,2.16,33.961307,-118.233593
65.0,38.46,1.57,33.961412,-118.233546
66.0,36.01,-1.1,33.96152,-118.233504
67.0,31.34,-2.09,33.961627,-118.233453
68.0,35.23,1.74,33.96174,-118.233412
69.0,42.52,3.26,33.961845,-118.233367
70.0,35.92,-2.95,33.961953,-118.233319
71.0,42.22,2.82,33.962054,-118.233266
72.0,44.74,3.4,33.962163,-118.233217
73.0,33.55,-0.71,33.96227,-118.233167
74.0,35.75,0.98,33.962388,-118.233123
75.0,37.76,0.9,33.962488,-118.233068
76.0,43.79,2.7,33.962591,-118.23303
77.0,37.56,-2.79,33.962707,-118.232991
78.0,33.55,1.89,33.962826,-118.232935
79.0,39.66,2.73,33.962934,-118.23289
80.0,45.96,2.82,33.963052,-118.232849
81.0,47.28,0.59,33.963172,-118.232794
82.0,42.75,-2.02,33.963287,-118.232746
83.0,44.13,0.62,33.963394,-118.232689
84.0,51.85,3.45,33.963496,-118.23264
85.0,46.41,-2.43,33.963612,-118.232601
86.0,33.55,-2.28,33.963718,-118.232549
87.0,40.32,3.02,33.96383,-118.232511
88.0,47.97,3.42,33.963937,-118.23246
89.0,47.57,-0.18,33.964051,-118.232414
90.0,48.59,0.46,33.96416,-118.232361
91.0,56.0,3.31,33.964274,-118.232316
92.0,33.55,2.08,33.96439,-118.232261
93.0,33.55,1.21,33.964509,-118.232223
94.0,27.14,-2.87,33.964619,-118.232174
95.0,28.58,0.64,33.964728,-118.232134
96.0,21.29,-3.26,33.964846,-118.232085
97.0,27.95,2.97,33.964964,-118.232036
98.0,26.02,-0.86,33.965077,-118.231996
99.0,29.3,1.46,33.965188,-118.231956
100.0,32.31,1.35,33.965306,-118.231904
101.0,33.55,0.58,33.96542,-118.231864
102.0,28.57,-2.23,33.965525,-118.231813
103.0,25.41,-1.41,33.965635,-118.231763
104.0,19.91,-2.46,33.965744,-118.231712
105.0,22.32,1.08,33.965853,-118.231656
106.0,18.91,-1.53,33.965964,-118.231608
107.0,17.44,-0.66,33.966065,-118.231567
108.0,23.45,2.69,33.966185,-118.231514
109.0,27.05,1.61,33.966295,-118.231464
110.0,30.25,1.43,33.966401,-118.231415
111.0,28.4,-0.83,33.966517,-118.231371
112.0,24.49,-1.75,33.96662,-118.231332
113.0,17.95,-2.92,33.966725,-118.231276
114.0,18.87,0.41,33.966845,-118.231238
115.0,25.12,2.79,33.966953,-118.231192
116.0,30.48,2.4,33.967063,-118.231144
117.0,28.6,-0.84,33.96718,-118.231093
118.0,21.87,-3.01,33.967283,-118.23104
119.0,15.47,-2.86,33.967383,-118.230994
120.0,10.78,-2.1,33.967501,-118.230942
121.0,7.58,-1.43,33.967602,-118.230901
122.0,0.81,-3.02,33.967711,-118.230847
123.0,7.63,3.05,33.967825,-118.230801
124.0,1.44,-2.77,33.967934,-118.230755
125.0,3.26,0.81,33.968045,-118.230702
126.0,8.58,2.38,33.96816,-118.230647
127.0,6.45,-0.95,33.968276,-118.230604
128.0,2.6,-1.72,33.968386,-118.230565
129.0,5.78,1.42,33.968496,-118.230512
130.0,5.53,-0.11,33.968613,-118.230474
131.0,10.21,2.09,33.968718,-118.230434
132.0,11.69,0.66,33.968823,-118.23039
133.0,19.26,3.38,33.968934,-118.230346
134.0,23.79,2.03,33.969039,-118.230304
135.0,20.89,-1.3,33.969155,-118.230249
136.0,19.92,-0.43,33.96927,-118.230203
137.0,19.92,-0.0,33.96937,-118.230152
138.0,23.24,1.49,33.969485,-118.230108
139.0,27.43,1.87,33.96959,-118.230062
140.0,28.49,0.47,33.969695,-118.230015
141.0,30.66,0.97,33.969801,-118.229972
142.0,30.49,-0.07,33.96991,-118.229924
143.0,32.76,1.02,33.970015,-118.229875
144.0,29.88,-1.29,33.97012,-118.229825
145.0,33.72,1.72,33.970227,-118.229778
146.0,33.89,0.08,33.970338,-118.229731
147.0,31.41,-1.11,33.970458,-118.229678
148.0,28.55,-1.28,33.970576,-118.229638
149.0,32.24,1.65,33.97068,-118.229597
150.0,36.79,2.03,33.970781,-118.22955
151.0,41.27,2.0,33.970895,-118.229494
152.0,37.29,-1.78,33.971001,-118.22945
153.0,40.05,1.23,33.971102,-118.229407
154.0,36.42,-1.62,33.971208,-118.22936
155.0,38.65,1.0,33.971312,-118.229308
156.0,36.84,-0.81,33.971424,-118.229258
157.0,33.48,-1.5,33.97154,-118.229211
158.0,32.94,-0.24,33.97164,-118.229172
159.0,26.89,-2.7,33.971757,-118.229127
160.0,34.1,3.22,33.971867,-118.229079
161.0,34.08,-0.01,33.971972,-118.229024
162.0,29.11,-2.22,33.972079,-118.228968
163.0,35.04,2.65,33.97218,-118.228915
164.0,36.17,0.5,33.972284,-118.228875
165.0,36.37,0.09,33.972396,-118.228828
166.0,31.73,-2.07,33.972501,-118.228773
167.0,33.72,0.89,33.972603,-118.228729
168.0,33.22,-0.22,33.97272,-118.228675
169.0,29.07,-1.86,33.972821,-118.228631
170.0,21.34,-3.45,33.972939,-118.228588
171.0,22.35,0.45,33.97304,-118.228539
172.0,29.45,3.18,33.973157,-118.228491
173.0,27.43,-0.91,33.973258,-118.228443
174.0,32.61,2.32,33.973369,-118.228397
175.0,29.97,-1.18,33.973476,-118.228355
176.0,25.58,-1.96,33.973594,-118.22831
177.0,27.94,1.05,33.973698,-118.228268
178.0,22.92,-2.24,33.973804,-118.228222
179.0,22.74,-0.08,33.973916,-118.228181
180.0,22.3,-0.19,33.974034,-118.228129
181.0,18.14,-1.86,33.974152,-118.228083
182.0,11.95,-2.77,33.974262,-118.228036
183.0,12.19,0.11,33.974365,-118.227979
184.0,9.05,-1.41,33.974478,-118.227931
185.0,5.83,-1.44,33.97459,-118.22789
186.0,5.45,-0.17,33.974692,-118.227845
187.0,0.0,-2.43,33.974794,-118.227804
188.0,0.0,-1.64,33.974904,-118.227756
189.0,1.78,0.8,33.975018,-118.22771
190.0,0.0,-1.21,33.975138,-118.227668
191.0,1.42,0.64,33.975244,-118.227625
192.0,0.0,-2.75,33.975356,-118.227582
193.0,0.0,-2.46,33.97547,-118.227543
194.0,2.84,1.27,33.975587,-118.227497
195.0,7.21,1.95,33.975696,-118.227444
196.0,1.61,-2.5,33.975805,-118.227404
197.0,0.0,-3.44,33.975921,-118.227353
198.0,0.0,-3.24,33.976031,-118.227313
199.0,0.0,-2.77,33.976144,-118.227269
200.0,5.79,2.59,33.976256,-118.227221
201.0,3.87,-0.86,33.976369,-118.227168
202.0,8.35,2.0,33.976488,-118.227111
203.0,1.02,-3.28,33.976593,-118.227066
204.0,0.0,-2.54,33.976707,-118.227024
205.0,5.87,2.62,33.976811,-118.226973
206.0,12.41,2.92,33.976921,-118.226927
207.0,15.4,1.34,33.977037,-118.226871
208.0,19.52,1.84,33.977152,-118.226825
