time,speed_mph,accel_x,lat,lon
0.0,4.77,2.13,34.032495,-118.289103
1.0,0.0,-2.64,34.032553,-118.289059
2.0,3.37,1.5,34.032614,-118.289024
3.0,2.2,-0.52,34.03268,-118.288991
4.0,7.52,2.38,34.032739,-118.288943
5.0,13.91,2.86,34.032814,-118.288913
6.0,21.71,3.49,34.032886,-118.288872
7.0,19.05,-1.19,34.032958,-118.288827
8.0,12.29,-3.02,34.033015,-118.288778
9.0,16.09,1.7,34.033077,-118.288731
10.0,8.5,-3.39,34.033147,-118.288698
11.0,10.98,1.11,34.033215,-118.288655
12.0,9.34,-0.73,34.033273,-118.288614
13.0,14.83,2.46,34.033333,-118.28857
14.0,13.59,-0.56,34.033393,-118.288523
15.0,13.81,0.1,34.03345,-118.288487
16.0,11.67,-0.96,34.033512,-118.288449
17.0,11.11,-0.25,34.033585,-118.288404
18.0,11.84,0.32,34.033655,-118.288355
19.0,10.69,-0.52,34.033712,-118.288317
20.0,16.06,2.4,34.033784,-118.288286
21.0,18.25,0.98,34.033852,-118.288236
22.0,19.51,0.57,34.033912,-118.288193
23.0,13.0,-2.91,34.033982,-118.288149
24.0,9.53,-1.55,34.034049,-118.288111
25.0,15.21,2.54,34.034116,-118.288075
26.0,14.21,-0.45,34.034181,-118.288036
27.0,9.24,-2.22,34.034246,-118.287999
28.0,16.42,3.21,34.034315,-118.287956
29.0,10.88,-2.47,34.034374,-118.28792
30.0,12.45,0.7,34.034437,-118.28787
31.0,7.77,-2.09,34.034507,-118.287826
32.0,14.19,2.87,34.03457,-118.287793
33.0,10.58,-1.61,34.034635,-118.287756
34.0,11.03,0.2,34.034705,-118.287709
35.0,8.01,-1.35,34.03477,-118.287673
36.0,10.8,1.25,34.034832,-118.287627
37.0,4.18,-2.96,34.034893,-118.28759
38.0,4.43,0.11,34.034968,-118.287559
39.0,0.0,-2.63,34.035032,-118.287525
40.0,0.0,-1.1,34.035101,-118.287486
41.0,0.0,-2.14,34.035176,-118.287438
42.0,6.17,2.76,34.03524,-118.287394
43.0,5.66,-0.23,34.035312,-118.287357
44.0,3.13,-1.13,34.035377,-118.287321
45.0,0.0,-1.55,34.035451,-118.28728
46.0,0.99,0.44,34.035509,-118.287244
47.0,2.13,0.51,34.03558,-118.287208
48.0,0.0,-1.53,34.03564,-118.287167
49.0,6.03,2.69,34.035707,-118.287128
50.0,0.0,-3.05,34.035776,-118.287088
51.0,0.0,-1.35,34.035846,-118.287048
52.0,0.0,-1.08,34.035905,-118.287004
53.0,0.0,-0.99,34.035974,-118.286969
54.0,0.68,0.3,34.036049,-118.286928
55.0,7.93,3.24,34.036117,-118.286887
56.0,9.0,0.48,34.036189,-118.286854
57.0,13.87,2.18,34.036259,-118.286818
58.0,20.01,2.74,34.036326,-118.286772
59.0,25.86,2.62,34.036389,-118.286728
60.0,29.7,1.71,34.036455,-118.286685
61.0,26.42,-1.47,34.036518,-118.286653
62.0,21.62,-2.15,34.036578,-118.286621
63.0,15.37,-2.79,34.036636,-118.286587
64.0,11.76,-1.62,34.036696,-118.286538
65.0,14.59,1.27,34.036765,-118.286496
66.0,22.19,3.39,34.036823,-118.286451
67.0,24.78,1.16,34.03688,-118.286421
68.0,28.64,1.73,34.036954,-118.286376
69.0,31.4,1.23,34.037015,-118.286346
70.0,25.74,-2.53,34.03708,-118.28631
71.0,19.38,-2.84,34.037149,-118.286275
72.0,26.99,3.4,34.037206,-118.286228
73.0,33.55,3.21,34.037273,-118.286197
74.0,41.08,3.36,34.037341,-118.286158
75.0,43.05,0.88,34.037416,-118.286117
76.0,33.55,1.83,34.037481,-118.286076
77.0,31.96,-0.71,34.037546,-118.286033
78.0,32.22,0.12,34.037605,-118.285995
79.0,38.99,3.03,34.037663,-118.285963
80.0,32.06,-3.1,34.03772,-118.285915
81.0,31.5,-0.25,34.037779,-118.285878
82.0,33.55,1.68,34.037845,-118.285847
83.0,33.55,2.51,34.037917,-118.285809
84.0,40.08,2.92,34.037983,-118.28577
85.0,38.68,-0.63,34.03805,-118.285732
86.0,33.55,-1.52,34.038123,-118.2857
87.0,38.2,2.08,34.038189,-118.285657
88.0,33.55,0.6,34.038249,-118.28562
89.0,35.96,1.08,34.03831,-118.285582
90.0,35.1,-0.39,34.038381,-118.285538
91.0,42.6,3.35,34.038439,-118.285504
92.0,45.8,1.43,34.038513,-118.285472
93.0,38.8,-3.13,34.038588,-118.28543
94.0,38.21,-0.26,34.038662,-118.285399
95.0,43.07,2.17,34.038726,-118.285362
96.0,44.09,0.46,34.038784,-118.285317
97.0,46.63,1.14,34.03884,-118.285284
98.0,41.87,-2.13,34.038911,-118.285235
99.0,36.18,-2.55,34.038976,-118.285187
100.0,39.99,1.71,34.039041,-118.285145
101.0,44.74,2.53,34.039099,-118.285106
102.0,39.46,-2.36,34.039157,-118.285058
103.0,46.43,3.11,34.039214,-118.285009
104.0,33.55,-0.2,34.039277,-118.284979
105.0,28.79,-2.13,34.039342,-118.284943
106.0,36.06,3.25,34.039402,-118.2849
107.0,43.49,3.32,34.039472,-118.284859
108.0,44.74,2.23,34.039534,-118.284821
109.0,40.63,-1.83,34.039608,-118.284772
110.0,33.55,2.26,34.039674,-118.284727
111.0,26.54,-3.14,34.039735,-118.284696
112.0,33.55,3.36,34.039797,-118.284664
113.0,34.4,0.38,34.039861,-118.284623
114.0,37.25,1.27,34.039922,-118.28458
115.0,43.51,2.8,34.039989,-118.284531
116.0,36.39,-3.18,34.040048,-118.284495
117.0,33.55,1.69,34.040105,-118.284457
118.0,39.49,2.65,34.040163,-118.284416
119.0,33.55,1.39,34.040227,-118.284377
120.0,28.01,-2.48,34.040294,-118.284343
121.0,32.86,2.17,34.040351,-118.28431
122.0,34.7,0.82,34.040423,-118.284261
123.0,29.5,-2.33,34.040494,-118.284227
124.0,31.22,0.77,34.040565,-118.284191
125.0,36.22,2.23,34.040639,-118.284152
126.0,43.21,3.12,34.040708,-118.284112
127.0,44.74,0.91,34.040771,-118.284063
128.0,44.74,2.58,34.040834,-118.284027
129.0,42.23,-1.12,34.040905,-118.283986
130.0,49.95,3.45,34.040974,-118.283949
131.0,45.2,-2.12,34.041036,-118.283905
132.0,48.65,1.54,34.041097,-118.28387
133.0,50.21,0.7,34.041167,-118.283838
134.0,48.94,-0.57,34.041237,-118.283799
135.0,33.55,2.76,34.041303,-118.283758
136.0,39.7,2.75,34.041366,-118.283713
137.0,33.55,-2.29,34.041438,-118.283674
138.0,37.22,1.64,34.041506,-118.283628
139.0,38.17,0.42,34.041577,-118.283592
140.0,33.59,-2.05,34.041641,-118.283562
141.0,37.9,1.93,34.041707,-118.283514
142.0,34.17,-1.67,34.041768,-118.283477
143.0,35.43,0.56,34.041838,-118.283437
144.0,33.71,-0.77,34.041894,-118.283394
145.0,34.42,0.32,34.041955,-118.283354
146.0,35.2,0.35,34.042026,-118.283306
147.0,35.7,0.22,34.042087,-118.283272
148.0,36.91,0.54,34.042158,-118.28324
149.0,33.55,2.56,34.042214,-118.283199
150.0,28.32,-2.34,34.042276,-118.283166
151.0,20.69,-3.41,34.042336,-118.283135
152.0,17.42,-1.47,34.042406,-118.283102
153.0,11.67,-2.57,34.042475,-118.28306
154.0,13.49,0.81,34.042532,-118.283015
155.0,21.04,3.38,34.042588,-118.28298
156.0,18.26,-1.24,34.042663,-118.282934
157.0,18.68,0.19,34.042726,-118.282901
158.0,13.57,-2.29,34.04279,-118.282854
159.0,15.95,1.07,34.042859,-118.28282
160.0,8.23,-3.45,34.042934,-118.282773
161.0,0.95,-3.25,34.043005,-118.282735
162.0,0.0,-1.82,34.043066,-118.28269
163.0,3.72,1.66,34.04313,-118.282645
164.0,0.0,-1.92,34.043205,-118.282607
165.0,0.1,0.04,34.043272,-118.282558
166.0,0.0,-0.52,34.043345,-118.282509
167.0,0.0,-2.32,34.043409,-118.282467
168.0,7.3,3.26,34.043475,-118.282425
169.0,0.22,-3.16,34.043535,-118.282381
170.0,0.29,0.03,34.04361,-118.28234
171.0,0.0,-2.53,34.043684,-118.282294
172.0,6.24,2.79,34.043746,-118.282248
173.0,11.94,2.55,34.043811,-118.282208
174.0,16.95,2.24,34.043885,-118.282159
175.0,23.02,2.72,34.043943,-118.282123
176.0,19.31,-1.66,34.044003,-118.282074
177.0,12.71,-2.95,34.044071,-118.282028
178.0,9.47,-1.44,34.044138,-118.281981
