time,speed_mph,accel_x,lat,lon
0.0,3.56,1.59,34.041333,-118.291097
1.0,0.0,-2.89,34.041394,-118.290999
2.0,0.0,-3.15,34.041441,-118.290912
3.0,0.0,-2.82,34.041496,-118.29082
4.0,0.0,-2.25,34.041551,-118.290735
5.0,0.0,-2.43,34.041615,-118.290649
6.0,0.83,0.37,34.041669,-118.290547
7.0,0.0,-1.54,34.041722,-118.290456
8.0,0.0,-0.09,34.041773,-118.290362
9.0,0.0,-3.15,34.041839,-118.290272
10.0,0.0,-3.42,34.041898,-118.290183
11.0,0.0,-0.59,34.04196,-118.290098
12.0,3.73,1.67,34.042014,-118.289997
13.0,8.3,2.04,34.042063,-118.289902
14.0,15.29,3.13,34.042122,-118.289808
15.0,17.57,1.02,34.042174,-118.289712
16.0,11.54,-2.69,34.042223,-118.289624
17.0,5.78,-2.58,34.04227,-118.289521
18.0,7.54,0.79,34.042326,-118.289424
19.0,14.37,3.05,34.042384,-118.289326
20.0,8.41,-2.66,34.042435,-118.289234
21.0,10.95,1.13,34.042487,-118.289147
22.0,5.72,-2.34,34.042539,-118.289048
23.0,2.19,-1.58,34.042586,-118.28896
24.0,0.0,-1.26,34.042649,-118.288859
25.0,1.71,0.76,34.0427,-118.288772
26.0,0.0,-2.75,34.042753,-118.288687
27.0,0.0,-2.26,34.042813,-118.28859
28.0,0.0,-2.13,34.042878,-118.288487
29.0,0.0,-1.86,34.042932,-118.288394
30.0,0.0,-2.4,34.042991,-118.288305
31.0,0.0,-1.02,34.043056,-118.288208
32.0,0.0,-2.97,34.04312,-118.288116
33.0,0.0,-1.62,34.043176,-118.288027
34.0,0.88,0.39,34.043243,-118.287934
35.0,7.24,2.84,34.043299,-118.287843
36.0,6.28,-0.43,34.043357,-118.287751
37.0,10.03,1.68,34.043418,-118.287649
38.0,4.36,-2.53,34.043465,-118.287559
39.0,6.66,1.03,34.043514,-118.28746
40.0,9.33,1.2,34.04358,-118.287361
41.0,13.13,1.7,34.04364,-118.28727
42.0,19.83,3.0,34.043701,-118.287178
43.0,23.76,1.76,34.043749,-118.287094
44.0,26.56,1.25,34.043797,-118.287002
45.0,20.78,-2.59,34.043849,-118.286902
46.0,16.8,-1.78,34.043903,-118.286803
47.0,9.4,-3.31,34.043959,-118.286701
48.0,10.15,0.33,34.044006,-118.286601
49.0,7.49,-1.19,34.044063,-118.286517
50.0,0.34,-3.2,34.044126,-118.286431
51.0,3.09,1.23,34.044189,-118.286335
