time,speed_mph,accel_x,lat,lon
0.0,6.16,2.75,34.027811,-118.273011
1.0,0.0,-3.14,34.02787,-118.272937
2.0,0.0,-2.37,34.027912,-118.272855
3.0,1.31,0.59,34.027969,-118.272769
4.0,3.37,0.92,34.028021,-118.272689
5.0,8.24,2.17,34.028075,-118.272615
6.0,14.74,2.91,34.028115,-118.272541
7.0,8.35,-2.85,34.028175,-118.272453
8.0,11.25,1.29,34.028225,-118.272377
9.0,9.86,-0.62,34.028269,-118.272301
10.0,2.51,-3.29,34.028323,-118.272212
11.0,0.0,-3.06,34.028376,-118.272133
12.0,7.53,3.37,34.028431,-118.27206
13.0,14.88,3.29,34.028486,-118.271979
14.0,10.97,-1.75,34.028546,-118.271899
15.0,15.91,2.21,34.028602,-118.271817
16.0,12.41,-1.56,34.028645,-118.271737
17.0,14.17,0.78,34.028694,-118.271661
18.0,12.65,-0.68,34.028735,-118.271587
19.0,17.44,2.14,34.028792,-118.271507
20.0,22.22,2.14,34.028844,-118.271426
21.0,19.93,-1.03,34.028901,-118.271341
22.0,21.4,0.66,34.028961,-118.271252
23.0,14.68,-3.01,34.029002,-118.271172
24.0,20.88,2.78,34.029047,-118.271084
25.0,19.79,-0.49,34.029097,-118.271012
26.0,23.12,1.49,34.02915,-118.270929
27.0,21.57,-0.69,34.029199,-118.270857
28.0,25.0,1.53,34.029246,-118.270776
29.0,24.68,-0.14,34.02929,-118.270694
30.0,20.09,-2.05,34.029342,-118.270617
31.0,22.77,1.2,34.029393,-118.270527
32.0,26.21,1.54,34.029439,-118.270453
33.0,18.81,-3.31,34.02948,-118.270366
34.0,11.49,-3.27,34.029524,-118.270288
35.0,13.66,0.97,34.029581,-118.270201
36.0,13.25,-0.18,34.029621,-118.270111
37.0,20.09,3.06,34.029662,-118.270034
38.0,21.82,0.78,34.029707,-118.269955
39.0,20.58,-0.56,34.029763,-118.269879
40.0,24.12,1.58,34.029819,-118.269794
41.0,17.36,-3.02,34.029867,-118.26971
42.0,20.46,1.39,34.029907,-118.269633
43.0,17.27,-1.43,34.029967,-118.26955
44.0,13.45,-1.71,34.030011,-118.269463
45.0,16.09,1.18,34.030058,-118.269373
46.0,23.77,3.43,34.030116,-118.269298
47.0,29.81,2.7,34.030169,-118.269218
48.0,27.8,-0.9,34.030213,-118.269131
49.0,28.41,0.27,34.030267,-118.269051
50.0,21.8,-2.95,34.030321,-118.268971
51.0,23.96,0.96,34.030373,-118.26889
52.0,29.94,2.68,34.030423,-118.26881
53.0,36.04,2.73,34.030474,-118.268719
54.0,33.55,-0.88,34.030525,-118.268637
55.0,27.79,-2.58,34.030575,-118.268559
56.0,29.5,0.77,34.030616,-118.268485
57.0,35.0,2.46,34.030674,-118.268401
58.0,36.95,0.87,34.030717,-118.268312
59.0,40.48,1.58,34.030775,-118.268225
60.0,41.75,0.57,34.03082,-118.268149
61.0,44.74,2.09,34.03088,-118.268075
62.0,40.25,-2.01,34.030934,-118.267998
63.0,33.12,-3.19,34.03099,-118.267913
64.0,32.48,-0.29,34.031035,-118.267825
65.0,31.13,-0.61,34.03109,-118.267737
66.0,29.48,-0.74,34.031136,-118.267651
67.0,36.62,3.19,34.031185,-118.26756
68.0,31.47,-2.3,34.031236,-118.267484
69.0,32.56,0.49,34.03128,-118.267398
70.0,34.6,0.91,34.031323,-118.26732
71.0,35.06,0.21,34.031374,-118.267248
72.0,27.62,-3.33,34.031428,-118.267162
73.0,28.24,0.28,34.031474,-118.267084
74.0,33.46,2.33,34.031528,-118.267003
75.0,35.73,1.02,34.031587,-118.266916
76.0,36.07,0.15,34.03164,-118.266842
77.0,33.67,-1.07,34.03168,-118.266751
78.0,37.56,1.74,34.031725,-118.266663
79.0,42.07,2.02,34.031773,-118.266589
80.0,45.8,1.67,34.031813,-118.266502
81.0,44.14,-0.74,34.031857,-118.266423
82.0,33.55,0.31,34.031905,-118.266335
83.0,27.36,-2.77,34.031959,-118.266259
84.0,27.39,0.01,34.03201,-118.266183
85.0,32.2,2.15,34.032062,-118.2661
86.0,36.72,2.02,34.032113,-118.266012
87.0,35.64,-0.48,34.032163,-118.265925
88.0,35.05,-0.26,34.03222,-118.265852
89.0,33.55,-0.44,34.032276,-118.265766
90.0,33.55,2.5,34.032332,-118.265679
91.0,29.4,-1.86,34.032377,-118.265588
92.0,22.36,-3.15,34.032425,-118.265513
93.0,23.57,0.54,34.032465,-118.26543
94.0,18.68,-2.19,34.03252,-118.265352
95.0,13.13,-2.48,34.032576,-118.265273
96.0,14.12,0.44,34.032629,-118.265198
97.0,16.83,1.21,34.032682,-118.265122
98.0,9.97,-3.07,34.032738,-118.265033
99.0,5.74,-1.89,34.032796,-118.264946
100.0,8.28,1.13,34.032855,-118.264862
101.0,8.34,0.03,34.032901,-118.26478
102.0,6.49,-0.83,34.032954,-118.264707
103.0,6.24,-0.11,34.033008,-118.264631
104.0,10.58,1.94,34.033065,-118.264557
105.0,10.72,0.06,34.033112,-118.264483
106.0,10.31,-0.18,34.033168,-118.264398
107.0,8.91,-0.63,34.033211,-118.264307
108.0,14.22,2.37,34.033259,-118.264222
109.0,8.62,-2.5,34.033308,-118.264139
110.0,10.9,1.02,34.033352,-118.264052
111.0,18.52,3.41,34.033409,-118.263979
112.0,24.41,2.64,34.033461,-118.263907
113.0,27.67,1.46,34.033503,-118.26382
114.0,22.41,-2.35,34.033555,-118.263746
115.0,21.88,-0.24,34.033601,-118.263669
116.0,25.94,1.81,34.033651,-118.263595
117.0,28.36,1.08,34.033704,-118.263505
118.0,26.01,-1.05,34.033747,-118.263419
119.0,19.0,-3.13,34.033806,-118.263337
120.0,16.92,-0.93,34.033857,-118.263249
121.0,24.52,3.4,34.033909,-118.263169
122.0,28.32,1.7,34.033958,-118.263094
123.0,21.6,-3.0,34.034016,-118.26302
124.0,21.07,-0.24,34.034057,-118.262945
125.0,24.94,1.73,34.034099,-118.262873
126.0,25.29,0.16,34.034158,-118.262794
127.0,22.2,-1.38,34.034204,-118.262718
128.0,22.62,0.19,34.034248,-118.262645
129.0,26.95,1.93,34.034301,-118.262564
130.0,34.2,3.24,34.034353,-118.262478
131.0,33.94,-0.12,34.034409,-118.262393
132.0,29.94,-1.79,34.034458,-118.262314
133.0,24.43,-2.46,34.034507,-118.262236
134.0,32.03,3.4,34.034561,-118.262154
135.0,30.16,-0.84,34.03461,-118.262074
136.0,27.52,-1.18,34.034659,-118.261988
137.0,20.96,-2.93,34.034715,-118.26191
138.0,24.97,1.79,34.034771,-118.261831
139.0,23.55,-0.64,34.034823,-118.26174
140.0,17.32,-2.78,34.034877,-118.261658
141.0,17.66,0.15,34.03493,-118.261574
142.0,12.59,-2.27,34.03499,-118.261488
143.0,12.24,-0.15,34.035045,-118.261404
144.0,12.37,0.06,34.035093,-118.261315
145.0,14.42,0.91,34.035149,-118.261233
146.0,14.48,0.03,34.035204,-118.261151
147.0,8.86,-2.51,34.035257,-118.261075
148.0,6.8,-0.92,34.035312,-118.260992
149.0,12.84,2.7,34.035357,-118.260918
150.0,13.3,0.2,34.035399,-118.260831
151.0,10.25,-1.36,34.03545,-118.260756
152.0,13.54,1.47,34.035505,-118.260668
153.0,8.13,-2.42,34.035558,-118.260594
154.0,13.7,2.49,34.035611,-118.260516
155.0,12.74,-0.43,34.035655,-118.260432
156.0,17.1,1.95,34.035696,-118.260348
157.0,23.19,2.72,34.03575,-118.260268
158.0,19.39,-1.7,34.035804,-118.260195
