time,speed_mph,accel_x,lat,lon
0.0,0.0,-1.4,34.034245,-118.290023
1.0,0.0,-3.05,34.034313,-118.289967
2.0,0.0,-0.62,34.034384,-118.28992
3.0,4.3,1.92,34.034444,-118.289863
4.0,2.3,-0.89,34.034511,-118.289815
5.0,0.0,-2.49,34.034586,-118.289761
6.0,3.55,1.59,34.034659,-118.289703
7.0,7.21,1.64,34.034734,-118.289648
8.0,11.34,1.85,34.03481,-118.289603
9.0,18.86,3.36,34.03488,-118.289561
10.0,12.96,-2.64,34.034942,-118.289518
11.0,14.0,0.46,34.035019,-118.289466
12.0,18.96,2.22,34.035079,-118.289423
13.0,16.04,-1.31,34.035146,-118.289379
14.0,12.56,-1.55,34.035214,-118.289326
15.0,6.75,-2.6,34.035286,-118.289269
16.0,7.19,0.2,34.035347,-118.289215
17.0,10.62,1.53,34.035411,-118.289175
18.0,6.56,-1.82,34.035468,-118.289121
19.0,5.73,-0.37,34.035528,-118.289066
20.0,1.48,-1.9,34.035597,-118.289013
21.0,0.0,-1.37,34.035661,-118.288955
22.0,0.0,-3.07,34.035733,-118.288904
23.0,0.45,0.2,34.035796,-118.288848
24.0,4.02,1.6,34.035858,-118.288798
25.0,7.73,1.66,34.035927,-118.28875
26.0,8.79,0.48,34.035996,-118.2887
27.0,3.46,-2.38,34.036069,-118.288655
28.0,0.0,-3.38,34.036138,-118.288603
29.0,0.0,-1.46,34.036202,-118.288551
30.0,0.0,-0.46,34.03626,-118.288512
31.0,4.33,1.93,34.036319,-118.288473
32.0,11.86,3.37,34.036387,-118.288428
33.0,12.67,0.36,34.036454,-118.288377
34.0,9.95,-1.22,34.036514,-118.288319
35.0,16.14,2.77,34.03659,-118.28827
36.0,13.6,-1.14,34.036648,-118.288223
37.0,17.34,1.67,34.03672,-118.288173
38.0,15.61,-0.77,34.036786,-118.288121
39.0,19.54,1.76,34.03685,-118.288068
40.0,24.1,2.04,34.036927,-118.288027
41.0,20.27,-1.71,34.036992,-118.287983
42.0,15.49,-2.14,34.037058,-118.287942
43.0,18.54,1.37,34.037131,-118.287893
44.0,18.05,-0.22,34.037191,-118.287835
45.0,14.73,-1.48,34.03725,-118.287793
46.0,8.36,-2.85,34.037317,-118.28774
47.0,2.85,-2.46,34.037393,-118.287694
48.0,8.61,2.58,34.037459,-118.28764
49.0,10.22,0.72,34.037525,-118.287586
50.0,11.05,0.37,34.037596,-118.287529
51.0,3.47,-3.39,34.037664,-118.287489
52.0,0.0,-2.3,34.037738,-118.287449
53.0,0.0,-1.03,34.037798,-118.287409
54.0,4.25,1.9,34.037875,-118.287354
55.0,0.0,-2.42,34.037943,-118.287309
56.0,0.0,-1.95,34.038016,-118.287253
57.0,0.0,-1.89,34.03808,-118.2872
58.0,1.32,0.59,34.038151,-118.287145
59.0,0.0,-2.42,34.038227,-118.287102
60.0,0.0,-0.35,34.038294,-118.287053
61.0,1.92,0.86,34.038361,-118.28701
62.0,0.0,-1.21,34.038419,-118.286968
63.0,4.77,2.13,34.038486,-118.286921
64.0,12.43,3.42,34.038549,-118.286873
65.0,10.9,-0.69,34.038618,-118.286814
66.0,16.73,2.61,34.038682,-118.286763
67.0,13.51,-1.44,34.038746,-118.286712
68.0,18.88,2.4,34.038808,-118.286656
69.0,21.55,1.19,34.038871,-118.286598
70.0,28.23,2.99,34.038937,-118.286542
71.0,25.47,-1.23,34.038997,-118.286502
72.0,31.15,2.54,34.039057,-118.286459
73.0,25.3,-2.62,34.039132,-118.286403
74.0,18.22,-3.17,34.039205,-118.286363
75.0,12.11,-2.73,34.03927,-118.286306
76.0,16.35,1.9,34.039344,-118.286251
77.0,23.44,3.17,34.039405,-118.286198
78.0,20.93,-1.12,34.039468,-118.286148
79.0,27.57,2.97,34.039539,-118.286091
80.0,26.87,-0.32,34.039604,-118.286033
81.0,20.7,-2.76,34.039667,-118.28598
82.0,19.73,-0.43,34.039725,-118.285923
83.0,17.48,-1.01,34.039785,-118.285875
84.0,23.21,2.56,34.039848,-118.28582
85.0,27.7,2.01,34.039905,-118.285769
86.0,22.42,-2.36,34.039978,-118.285729
87.0,21.41,-0.45,34.040039,-118.285677
88.0,15.66,-2.57,34.040102,-118.285619
89.0,19.76,1.83,34.040171,-118.285577
90.0,15.8,-1.77,34.040247,-118.285535
91.0,18.57,1.24,34.040306,-118.28548
92.0,13.6,-2.22,34.04037,-118.285433
93.0,12.53,-0.48,34.040441,-118.28539
94.0,11.59,-0.42,34.040505,-118.285342
95.0,4.45,-3.19,34.040563,-118.285287
96.0,6.48,0.91,34.040637,-118.28523
97.0,9.3,1.26,34.040713,-118.285178
98.0,3.88,-2.43,34.04079,-118.285126
99.0,7.5,1.62,34.040859,-118.285074
100.0,0.56,-3.1,34.040935,-118.285033
101.0,4.36,1.69,34.041009,-118.284986
102.0,7.9,1.58,34.041074,-118.284928
103.0,9.81,0.85,34.041148,-118.284884
104.0,3.63,-2.76,34.041207,-118.284836
105.0,0.0,-3.0,34.041268,-118.284778
106.0,0.0,-1.52,34.04134,-118.284721
107.0,6.99,3.12,34.041413,-118.284666
108.0,2.65,-1.94,34.041487,-118.284613
109.0,0.0,-2.08,34.041557,-118.284559
110.0,1.79,0.8,34.041633,-118.284511
111.0,3.84,0.92,34.041701,-118.284465
112.0,0.0,-2.79,34.041763,-118.284413
113.0,4.17,1.86,34.041834,-118.284373
114.0,0.0,-1.99,34.041909,-118.284323
115.0,0.0,-0.5,34.041975,-118.284284
116.0,0.0,-1.63,34.042032,-118.284226
117.0,6.08,2.72,34.04209,-118.28418
118.0,7.66,0.71,34.042159,-118.284129
119.0,1.33,-2.83,34.042222,-118.28407
120.0,5.48,1.86,34.042291,-118.28403
121.0,7.53,0.92,34.042358,-118.283978
122.0,11.96,1.98,34.042428,-118.283932
123.0,14.58,1.17,34.042489,-118.283873
124.0,21.18,2.95,34.042559,-118.283818
125.0,26.57,2.41,34.04263,-118.283767
126.0,19.25,-3.27,34.042688,-118.28372
127.0,22.1,1.28,34.042751,-118.283667
128.0,23.87,0.79,34.042822,-118.283611
129.0,22.44,-0.64,34.042882,-118.283565
130.0,27.69,2.35,34.042945,-118.283511
131.0,29.13,0.64,34.043019,-118.283463
132.0,26.15,-1.33,34.043096,-118.283408
133.0,20.92,-2.34,34.043156,-118.283363
134.0,23.42,1.11,34.043223,-118.283318
135.0,18.21,-2.33,34.043285,-118.283276
136.0,20.28,0.92,34.043356,-118.283224
137.0,22.56,1.02,34.043426,-118.283172
138.0,26.25,1.65,34.043487,-118.283131
139.0,32.54,2.81,34.043545,-118.283076
140.0,33.55,3.23,34.043605,-118.283035
141.0,32.68,-0.39,34.043676,-118.282995
142.0,31.26,-0.63,34.043744,-118.282939
143.0,32.2,0.42,34.043818,-118.282896
144.0,36.81,2.06,34.043888,-118.282852
145.0,35.9,-0.41,34.043951,-118.282795
146.0,30.03,-2.62,34.044015,-118.28275
147.0,33.87,1.71,34.044082,-118.282693
148.0,33.55,1.0,34.044151,-118.282647
149.0,36.27,1.22,34.044226,-118.282593
150.0,30.21,-2.71,34.044292,-118.282542
151.0,26.7,-1.57,34.044353,-118.282484
152.0,19.54,-3.2,34.044411,-118.282425
153.0,22.53,1.34,34.044477,-118.282374
154.0,17.92,-2.06,34.044551,-118.282317
155.0,18.43,0.23,34.044618,-118.282269
156.0,20.58,0.96,34.044684,-118.282214
157.0,24.07,1.56,34.044748,-118.282164
158.0,30.72,2.97,34.04481,-118.282119
159.0,23.3,-3.31,34.044871,-118.282077
160.0,25.46,0.96,34.044934,-118.282036
161.0,28.9,1.54,34.045005,-118.281988
162.0,26.56,-1.05,34.045062,-118.281933
163.0,27.54,0.44,34.045129,-118.281887
164.0,32.45,2.2,34.045191,-118.281837
165.0,30.26,-0.98,34.045256,-118.281788
166.0,36.66,2.86,34.045325,-118.281739
167.0,32.0,-2.08,34.045395,-118.281693
168.0,33.55,3.04,34.045453,-118.281643
169.0,33.55,1.04,34.045522,-118.281588
170.0,35.28,0.77,34.045586,-118.28153
171.0,32.72,-1.14,34.045647,-118.281491
172.0,34.87,0.96,34.045721,-118.281442
173.0,30.95,-1.75,34.045796,-118.281403
174.0,28.44,-1.12,34.045869,-118.281351
175.0,26.92,-0.68,34.045938,-118.281303
176.0,19.72,-3.22,34.046001,-118.281248
177.0,26.04,2.83,34.046064,-118.281208
178.0,33.66,3.41,34.04613,-118.281155
179.0,29.68,-1.78,34.04619,-118.281112
180.0,27.9,-0.79,34.046259,-118.281066
181.0,33.55,2.56,34.046326,-118.281008
182.0,38.36,2.15,34.046402,-118.280955
