time,speed_mph,accel_x,lat,lon
0.0,0.0,-1.74,34.021017,-118.276212
1.0,0.0,-1.26,34.021163,-118.276029
2.0,0.0,-0.04,34.021314,-118.275861
3.0,0.0,-0.08,34.021452,-118.275697
4.0,7.05,3.15,34.021595,-118.275529
5.0,1.27,-2.59,34.021733,-118.275356
6.0,2.63,0.61,34.021878,-118.275174
7.0,8.53,2.64,34.022033,-118.275008
8.0,10.01,0.66,34.022173,-118.274834
9.0,14.09,1.82,34.022322,-118.274658
10.0,21.64,3.37,34.022474,-118.274487
11.0,14.53,-3.18,34.022612,-118.274313
12.0,7.08,-3.33,34.022769,-118.274132
13.0,4.19,-1.29,34.022923,-118.273964
14.0,1.54,-1.19,34.023074,-118.273796
15.0,0.0,-1.48,34.023216,-118.273629
16.0,2.82,1.26,34.023373,-118.273464
17.0,8.12,2.37,34.023512,-118.2733
18.0,9.94,0.81,34.023652,-118.273129
19.0,11.76,0.82,34.023801,-118.272957
20.0,17.85,2.72,34.023958,-118.272785
21.0,10.51,-3.28,34.0241,-118.272605
22.0,14.52,1.79,34.024256,-118.272427
23.0,21.16,2.97,34.02441,-118.272258
24.0,25.62,2.0,34.024565,-118.27208
25.0,31.5,2.62,34.024706,-118.271899
26.0,39.25,3.47,34.024845,-118.271723
27.0,40.24,0.44,34.02499,-118.271548
28.0,35.01,-2.34,34.025142,-118.271366
29.0,37.55,1.14,34.025298,-118.271184
30.0,31.22,-2.83,34.025454,-118.271017
31.0,35.12,1.74,34.025597,-118.270837
32.0,35.29,0.08,34.025742,-118.270663
33.0,33.55,1.12,34.025892,-118.27049
34.0,35.16,0.72,34.026038,-118.270314
35.0,40.49,2.38,34.026191,-118.27014
36.0,34.34,-2.75,34.026346,-118.269966
37.0,32.88,-0.65,34.026489,-118.269791
38.0,33.55,2.99,34.026639,-118.269616
39.0,40.81,3.24,34.026797,-118.269443
40.0,33.16,-3.42,34.026948,-118.269265
41.0,29.37,-1.69,34.027104,-118.269085
42.0,30.54,0.52,34.027253,-118.268917
43.0,38.3,3.47,34.027394,-118.268742
44.0,30.55,-3.46,34.027539,-118.268579
45.0,33.55,1.45,34.027694,-118.268402
46.0,33.55,2.48,34.027849,-118.26822
47.0,29.06,-2.01,34.027996,-118.268044
48.0,24.51,-2.03,34.02815,-118.267873
49.0,30.67,2.75,34.028306,-118.267693
50.0,31.5,0.37,34.028463,-118.267527
51.0,32.21,0.32,34.028603,-118.267356
52.0,39.15,3.1,34.02876,-118.267177
53.0,32.97,-2.76,34.028903,-118.266996
54.0,32.47,-0.22,34.029059,-118.26683
55.0,33.4,0.41,34.029209,-118.266648
56.0,36.69,1.47,34.029348,-118.266466
57.0,31.5,-2.32,34.029493,-118.266287
58.0,24.9,-2.95,34.029637,-118.266121
59.0,23.59,-0.59,34.029777,-118.265952
60.0,17.29,-2.82,34.029929,-118.265777
61.0,21.19,1.74,34.030076,-118.265604
62.0,20.31,-0.39,34.030221,-118.265432
63.0,21.45,0.51,34.03037,-118.265251
64.0,23.73,1.02,34.030528,-118.265073
65.0,16.87,-3.06,34.030676,-118.264909
66.0,12.12,-2.12,34.030814,-118.264729
67.0,9.49,-1.18,34.03097,-118.264557
68.0,4.91,-2.05,34.031125,-118.264386
69.0,2.94,-0.88,34.03128,-118.264215
70.0,3.58,0.29,34.031428,-118.264046
71.0,4.21,0.28,34.031585,-118.263876
72.0,9.17,2.22,34.031725,-118.263704
73.0,5.4,-1.69,34.031875,-118.263538
74.0,9.56,1.86,34.032025,-118.263356
75.0,3.78,-2.58,34.032164,-118.263185
76.0,3.87,0.04,34.032306,-118.263003
77.0,0.0,-3.48,34.032458,-118.262837
78.0,2.49,1.11,34.032613,-118.262656
79.0,7.85,2.39,34.032758,-118.262474
80.0,3.9,-1.76,34.032913,-118.262295
81.0,0.0,-1.92,34.033055,-118.262112
82.0,2.2,0.98,34.033193,-118.26194
83.0,9.01,3.04,34.033339,-118.26176
84.0,9.52,0.23,34.033494,-118.261594
85.0,6.63,-1.29,34.033632,-118.261429
86.0,9.72,1.38,34.033774,-118.261246
87.0,8.21,-0.68,34.033913,-118.261082
88.0,2.13,-2.72,34.034052,-118.26091
89.0,0.0,-2.48,34.034197,-118.260738
90.0,0.0,-1.18,34.034336,-118.260564
91.0,0.0,-2.59,34.034477,-118.260394
92.0,0.0,-2.19,34.034633,-118.260219
93.0,0.0,-2.05,34.034787,-118.260036
94.0,4.31,1.93,34.034944,-118.259873
95.0,4.46,0.07,34.035087,-118.259703
96.0,4.79,0.15,34.035241,-118.259535
97.0,2.27,-1.12,34.035381,-118.259358
98.0,3.07,0.36,34.035531,-118.259182
99.0,0.0,-2.09,34.035672,-118.259
100.0,3.44,1.54,34.03581,-118.258824
101.0,0.0,-2.49,34.03596,-118.258661
102.0,0.0,-1.45,34.036109,-118.258495
103.0,0.0,-3.47,34.036254,-118.258326
104.0,0.0,-0.82,34.036411,-118.25816
105.0,0.4,0.18,34.036566,-118.257985
106.0,0.0,-1.41,34.036709,-118.257807
107.0,4.21,1.88,34.036855,-118.257636
108.0,0.0,-3.12,34.037011,-118.257469
109.0,0.0,-2.53,34.037167,-118.257286
110.0,3.27,1.46,34.03732,-118.257117
111.0,0.0,-1.74,34.037464,-118.256935
112.0,0.0,-1.98,34.037617,-118.256758
113.0,0.0,-3.49,34.037773,-118.256591
114.0,0.0,-3.42,34.037927,-118.256409
115.0,0.0,-3.15,34.038079,-118.256243
116.0,2.09,0.94,34.03823,-118.256066
117.0,0.51,-0.71,34.038387,-118.255892
118.0,4.29,1.69,34.038533,-118.255718
119.0,1.48,-1.26,34.038688,-118.255552
120.0,0.0,-2.11,34.038845,-118.25538
121.0,1.06,0.47,34.039001,-118.255207
122.0,7.32,2.8,34.039147,-118.255026
123.0,0.11,-3.22,34.039287,-118.254857
124.0,1.52,0.63,34.039442,-118.254678
125.0,5.81,1.92,34.039585,-118.254513
126.0,1.85,-1.77,34.03974,-118.254343
127.0,8.87,3.14,34.039887,-118.254162
128.0,8.68,-0.08,34.040044,-118.25399
129.0,4.6,-1.83,34.040185,-118.253809
130.0,9.26,2.08,34.040342,-118.253633
131.0,14.04,2.14,34.040494,-118.25346
132.0,9.85,-1.87,34.040641,-118.253282
133.0,4.79,-2.26,34.040792,-118.253115
134.0,0.0,-3.12,34.040946,-118.252944
135.0,0.0,-0.71,34.041093,-118.252774
136.0,0.0,-0.56,34.041246,-118.252597
137.0,0.0,-2.21,34.041399,-118.252423
138.0,0.12,0.06,34.041547,-118.252251
139.0,6.86,3.01,34.041704,-118.252077
140.0,3.67,-1.43,34.041858,-118.251908
141.0,11.09,3.31,34.042003,-118.251732
142.0,14.24,1.41,34.042156,-118.251559
143.0,15.8,0.7,34.042311,-118.251395
144.0,9.33,-2.89,34.042454,-118.251225
145.0,15.99,2.98,34.042593,-118.251055
146.0,10.11,-2.63,34.042748,-118.250875
147.0,4.78,-2.38,34.042886,-118.250697
148.0,0.0,-2.41,34.043036,-118.250529
149.0,0.23,0.1,34.043183,-118.250355
150.0,7.74,3.36,34.043338,-118.250186
151.0,0.67,-3.16,34.043492,-118.25002
152.0,0.0,-0.34,34.04363,-118.249837
153.0,6.36,2.84,34.043775,-118.249654
154.0,7.01,0.29,34.043923,-118.249474
155.0,1.47,-2.47,34.044066,-118.249292
156.0,1.2,-0.12,34.044211,-118.249128
157.0,0.0,-2.19,34.044368,-118.248961
158.0,0.0,-3.17,34.044507,-118.248796
159.0,0.0,-2.64,34.044649,-118.248625
160.0,2.58,1.15,34.044804,-118.248453
161.0,3.05,0.21,34.044944,-118.248288
162.0,0.0,-1.74,34.045084,-118.248119
163.0,2.1,0.94,34.045241,-118.247954
164.0,2.94,0.38,34.045393,-118.247789
165.0,9.17,2.78,34.04555,-118.247613
166.0,5.59,-1.6,34.04569,-118.247441
167.0,11.64,2.7,34.045841,-118.247259
168.0,16.48,2.16,34.045998,-118.247082
169.0,13.41,-1.37,34.046154,-118.2469
170.0,20.1,2.99,34.046309,-118.24672
171.0,20.66,0.25,34.046453,-118.246544
172.0,26.3,2.52,34.046593,-118.246369
173.0,27.12,0.36,34.046744,-118.246194
174.0,21.85,-2.35,34.046886,-118.246017
175.0,23.43,0.71,34.047026,-118.245843
176.0,28.53,2.28,34.04717,-118.245668
177.0,22.35,-2.76,34.047319,-118.245492
178.0,23.28,0.42,34.047466,-118.24532
179.0,19.48,-1.7,34.047614,-118.24514
180.0,19.59,0.05,34.047763,-118.244968
181.0,18.74,-0.38,34.047906,-118.244791
182.0,26.09,3.29,34.04805,-118.244622
183.0,21.61,-2.0,34.04819,-118.24444
184.0,26.7,2.27,34.048329,-118.244274
185.0,30.92,1.89,34.048477,-118.244093
186.0,29.24,-0.75,34.048616,-118.243912
187.0,25.31,-1.75,34.048772,-118.243738
188.0,27.99,1.2,34.048911,-118.243569
189.0,31.1,1.39,34.049053,-118.243402
190.0,36.08,2.22,34.049196,-118.24322
191.0,32.89,-1.42,34.049342,-118.243042
192.0,30.11,-1.25,34.049484,-118.242867
193.0,25.28,-2.16,34.049628,-118.242692
194.0,23.29,-0.89,34.049786,-118.242516
195.0,23.25,-0.02,34.049924,-118.242347
196.0,19.97,-1.47,34.050066,-118.242175
197.0,22.53,1.15,34.050207,-118.242
198.0,19.77,-1.24,34.050361,-118.241826
199.0,25.2,2.43,34.050514,-118.241658
200.0,21.5,-1.65,34.050656,-118.241487
201.0,25.21,1.66,34.050813,-118.241321
202.0,18.01,-3.22,34.050959,-118.241143
203.0,19.77,0.78,34.051101,-118.240968
204.0,16.01,-1.68,34.051241,-118.240786
205.0,19.39,1.51,34.051386,-118.240617
206.0,26.61,3.23,34.051534,-118.240452
207.0,24.75,-0.83,34.05168,-118.240272
208.0,32.14,3.3,34.051833,-118.240104
209.0,34.81,1.2,34.051991,-118.239931
210.0,29.98,-2.16,34.052132,-118.23975
211.0,22.94,-3.15,34.052281,-118.239579
212.0,18.21,-2.11,34.052438,-118.239409
213.0,24.81,2.95,34.052593,-118.23924
214.0,26.12,0.59,34.05275,-118.239061
215.0,27.84,0.77,34.052901,-118.238885
216.0,25.83,-0.9,34.05304,-118.238709
217.0,22.96,-1.28,34.053194,-118.238543
218.0,29.72,3.02,34.053343,-118.238379
219.0,23.1,-2.96,34.053489,-118.238214
220.0,15.85,-3.24,34.053645,-118.238039
221.0,18.73,1.29,34.053787,-118.237861
222.0,26.45,3.45,34.053931,-118.23769
223.0,20.7,-2.57,34.054072,-118.237511
224.0,22.39,0.75,34.054226,-118.237344
225.0,25.36,1.33,34.054378,-118.237178
226.0,29.63,1.91,34.054524,-118.23701
227.0,34.51,2.18,34.054674,-118.236843
228.0,31.25,-1.46,34.054828,-118.236676
229.0,33.55,1.88,34.054981,-118.236496
230.0,31.76,-0.8,34.055138,-118.236319
231.0,33.55,2.13,34.055285,-118.236155
232.0,37.01,1.54,34.05544,-118.235982
233.0,33.28,-1.67,34.055595,-118.2358
234.0,34.65,0.61,34.055739,-118.235618
235.0,36.56,0.85,34.055879,-118.235441
236.0,33.55,2.23,34.056032,-118.235267
237.0,29.88,-1.64,34.056177,-118.235084
238.0,25.94,-1.76,34.056327,-118.234909
239.0,20.39,-2.48,34.056481,-118.234732
240.0,17.99,-1.07,34.05663,-118.234557
241.0,21.44,1.55,34.05677,-118.234391
242.0,28.42,3.12,34.056918,-118.234221
243.0,23.91,-2.02,34.057076,-118.234045
244.0,18.15,-2.57,34.057215,-118.233877
245.0,17.4,-0.34,34.057372,-118.233702
246.0,10.18,-3.22,34.057519,-118.233534
247.0,14.62,1.98,34.057666,-118.233362
248.0,20.8,2.76,34.057805,-118.233183
249.0,22.34,0.69,34.057955,-118.233004
250.0,27.6,2.35,34.058111,-118.232829
251.0,23.53,-1.82,34.058257,-118.232649
252.0,24.56,0.46,34.05841,-118.232473
253.0,18.3,-2.8,34.058549,-118.232292
254.0,25.37,3.16,34.058699,-118.232111
255.0,32.41,3.15,34.058846,-118.231937
256.0,33.55,3.41,34.059,-118.231762
257.0,25.88,-3.43,34.059139,-118.231592
258.0,30.48,2.06,34.059279,-118.231425
259.0,32.51,0.9,34.059433,-118.231251
260.0,28.55,-1.77,34.059577,-118.231068
261.0,26.42,-0.95,34.059716,-118.230897
262.0,25.95,-0.21,34.059871,-118.230714
263.0,32.49,2.92,34.060017,-118.230547
264.0,35.71,1.44,34.060172,-118.230381
265.0,41.96,2.79,34.060322,-118.230203
266.0,36.25,-2.55,34.060465,-118.230031
267.0,33.9,-1.05,34.060606,-118.229862
268.0,39.81,2.64,34.060764,-118.22968
269.0,43.68,1.73,34.060911,-118.229501
270.0,33.55,1.55,34.061059,-118.229321
271.0,25.81,-3.46,34.061216,-118.229147
272.0,25.57,-0.1,34.061373,-118.22897
273.0,28.13,1.14,34.061528,-118.228793
274.0,35.86,3.46,34.06167,-118.228618
275.0,36.33,0.21,34.061828,-118.228436
276.0,37.45,0.5,34.061984,-118.228256
277.0,36.02,-0.64,34.062128,-118.228076
278.0,32.64,-1.51,34.06227,-118.227896
279.0,25.94,-2.99,34.062416,-118.227732
280.0,32.48,2.92,34.062564,-118.227549
281.0,38.7,2.78,34.062705,-118.227369
282.0,33.38,-2.38,34.06286,-118.227204
283.0,36.82,1.54,34.063009,-118.227032
284.0,40.03,1.43,34.063163,-118.226855
