time,speed_mph,accel_x,lat,lon
0.0,0.0,-2.85,33.953992,-118.274694
1.0,0.0,-2.17,33.954038,-118.274657
2.0,0.0,-2.81,33.954083,-118.274608
3.0,7.39,3.3,33.954126,-118.274575
4.0,4.06,-1.49,33.954171,-118.274529
5.0,0.0,-1.94,33.954209,-118.274492
6.0,0.0,-0.21,33.954251,-118.27445
7.0,0.0,-0.67,33.954293,-118.274416
8.0,3.85,1.72,33.954325,-118.274369
9.0,0.0,-1.99,33.954368,-118.274316
10.0,0.0,-3.08,33.954409,-118.274266
11.0,0.0,-2.06,33.954441,-118.274215
12.0,4.35,1.95,33.954478,-118.274164
13.0,4.33,-0.01,33.954523,-118.274114
14.0,3.0,-0.6,33.954555,-118.274077
15.0,9.14,2.75,33.954588,-118.274031
16.0,16.52,3.3,33.954635,-118.273984
17.0,22.03,2.46,33.954678,-118.273942
18.0,27.16,2.3,33.954712,-118.273894
19.0,24.23,-1.31,33.954757,-118.273859
20.0,19.48,-2.12,33.954801,-118.273823
21.0,21.84,1.05,33.954842,-118.273772
22.0,21.92,0.04,33.954875,-118.273735
23.0,15.56,-2.84,33.954918,-118.273699
24.0,19.69,1.84,33.954963,-118.273659
25.0,24.33,2.07,33.955002,-118.273621
26.0,23.17,-0.52,33.955046,-118.27357
27.0,15.66,-3.36,33.955079,-118.273529
28.0,23.34,3.43,33.955111,-118.273491
29.0,26.16,1.26,33.955154,-118.273455
30.0,33.18,3.14,33.9552,-118.273405
31.0,25.59,-3.39,33.955242,-118.273365
32.0,31.47,2.63,33.955286,-118.27333
33.0,39.05,3.39,33.955331,-118.273289
34.0,37.74,-0.59,33.955368,-118.273249
35.0,35.99,-0.78,33.955406,-118.273208
36.0,28.2,-3.48,33.955437,-118.273156
37.0,21.38,-3.05,33.95548,-118.273111
38.0,15.81,-2.49,33.955523,-118.273063
39.0,21.18,2.4,33.955561,-118.273023
40.0,25.49,1.93,33.955594,-118.272971
41.0,23.38,-0.94,33.955626,-118.272918
42.0,17.81,-2.49,33.95567,-118.272868
43.0,20.66,1.27,33.955708,-118.272818
44.0,20.79,0.06,33.955743,-118.272767
45.0,24.52,1.67,33.955786,-118.272725
46.0,20.34,-1.87,33.955815,-118.272685
47.0,17.59,-1.23,33.955858,-118.272634
48.0,20.64,1.36,33.955893,-118.272593
49.0,14.83,-2.6,33.955938,-118.272551
50.0,18.77,1.76,33.95598,-118.272508
51.0,23.47,2.1,33.956013,-118.272462
52.0,24.73,0.56,33.956054,-118.27242
53.0,17.82,-3.09,33.956096,-118.272369
54.0,22.71,2.18,33.956134,-118.272324
55.0,18.96,-1.67,33.956166,-118.27229
56.0,16.15,-1.26,33.956194,-118.272248
57.0,23.58,3.32,33.956234,-118.272213
58.0,29.59,2.68,33.956277,-118.272163
59.0,29.45,-0.06,33.956316,-118.272125
60.0,31.35,0.85,33.956361,-118.272077
61.0,28.79,-1.15,33.956405,-118.272042
62.0,31.85,1.37,33.956443,-118.27199
63.0,33.8,0.87,33.95648,-118.271939
64.0,37.84,1.81,33.956508,-118.271889
65.0,41.46,1.62,33.956542,-118.271847
66.0,39.27,-0.98,33.956585,-118.271805
67.0,40.4,0.51,33.956617,-118.271765
68.0,33.55,3.16,33.956657,-118.271713
69.0,35.14,0.71,33.956686,-118.271676
70.0,33.92,-0.54,33.956714,-118.271623
71.0,30.37,-1.59,33.956752,-118.271589
72.0,28.56,-0.81,33.956782,-118.271543
73.0,26.99,-0.7,33.956824,-118.271509
74.0,24.47,-1.13,33.956857,-118.271465
75.0,25.37,0.4,33.956887,-118.271425
76.0,33.09,3.45,33.956917,-118.271373
77.0,37.48,1.96,33.956962,-118.271333
78.0,31.63,-2.62,33.957002,-118.271283
79.0,30.78,-0.38,33.957049,-118.271237
80.0,33.55,3.39,33.957078,-118.271199
81.0,37.16,1.61,33.957119,-118.271153
82.0,31.45,-2.55,33.95716,-118.271106
83.0,37.78,2.83,33.957204,-118.271057
84.0,37.21,-0.26,33.957236,-118.271021
85.0,43.32,2.73,33.957282,-118.270977
86.0,51.14,3.5,33.95732,-118.270935
87.0,46.78,-1.95,33.957355,-118.270885
88.0,33.55,-0.67,33.957391,-118.270849
89.0,35.81,1.01,33.957429,-118.270801
90.0,39.44,1.62,33.95747,-118.270763
91.0,44.57,2.29,33.957499,-118.270724
92.0,44.74,0.83,33.957529,-118.270676
93.0,52.15,3.31,33.957567,-118.270635
94.0,54.19,0.91,33.957604,-118.270591
95.0,54.57,0.17,33.957641,-118.270557
96.0,44.74,-0.59,33.957674,-118.270506
97.0,48.24,1.57,33.957717,-118.270467
98.0,46.74,-0.67,33.957747,-118.270431
99.0,43.92,-1.26,33.95779,-118.270397
100.0,40.59,-1.49,33.957835,-118.270347
101.0,33.55,1.85,33.957881,-118.270299
102.0,39.19,2.52,33.957923,-118.270261
103.0,46.17,3.12,33.957962,-118.270225
104.0,52.85,2.98,33.958009,-118.27018
105.0,44.74,1.11,33.95804,-118.270134
106.0,49.35,2.06,33.958074,-118.270087
107.0,33.55,-2.93,33.958107,-118.270045
108.0,25.99,-3.38,33.958148,-118.270004
109.0,21.04,-2.21,33.958187,-118.269963
110.0,15.74,-2.37,33.958225,-118.269911
111.0,11.64,-1.83,33.958259,-118.269865
112.0,4.84,-3.04,33.958287,-118.26982
113.0,0.79,-1.81,33.958323,-118.269778
114.0,3.44,1.19,33.958369,-118.269744
115.0,0.0,-2.24,33.958416,-118.269707
116.0,0.0,-2.62,33.958458,-118.269672
117.0,2.73,1.22,33.958496,-118.269637
118.0,0.55,-0.98,33.958533,-118.269594
119.0,6.88,2.83,33.958565,-118.269541
120.0,10.65,1.68,33.958599,-118.26949
121.0,3.03,-3.41,33.958637,-118.269454
122.0,0.0,-3.36,33.95867,-118.269412
123.0,0.0,-0.09,33.958701,-118.269378
124.0,0.0,-2.73,33.958735,-118.26934
125.0,4.49,2.01,33.958779,-118.2693
126.0,0.0,-3.18,33.95881,-118.269249
127.0,6.03,2.7,33.958849,-118.269198
128.0,4.48,-0.69,33.95888,-118.269154
129.0,0.0,-2.67,33.958912,-118.269113
130.0,6.68,2.99,33.958952,-118.269076
131.0,1.65,-2.25,33.95899,-118.269025
132.0,0.0,-3.46,33.95903,-118.268973
133.0,4.7,2.1,33.959058,-118.26892
134.0,0.15,-2.03,33.959103,-118.268869
135.0,0.0,-0.15,33.959134,-118.268834
136.0,0.0,-2.05,33.959162,-118.26878
137.0,1.09,0.49,33.959207,-118.268742
138.0,4.92,1.71,33.959241,-118.268707
139.0,10.05,2.3,33.959279,-118.268671
140.0,9.9,-0.07,33.959321,-118.268621
141.0,10.21,0.14,33.959365,-118.268574
142.0,16.07,2.62,33.959405,-118.26854
143.0,10.22,-2.61,33.959433,-118.268489
144.0,14.41,1.88,33.959479,-118.268443
145.0,16.65,1.0,33.959514,-118.2684
146.0,20.34,1.65,33.959561,-118.268353
147.0,26.25,2.64,33.959605,-118.268312
148.0,21.48,-2.13,33.959643,-118.268266
149.0,27.13,2.53,33.959681,-118.268215
150.0,24.79,-1.05,33.959725,-118.26817
151.0,17.93,-3.07,33.959771,-118.268136
152.0,13.04,-2.19,33.959801,-118.268099
153.0,16.29,1.46,33.959846,-118.268063
154.0,18.63,1.05,33.959875,-118.268025
155.0,24.21,2.49,33.959914,-118.267977
156.0,22.9,-0.59,33.959961,-118.26793
157.0,21.2,-0.76,33.960006,-118.267882
158.0,19.58,-0.73,33.960041,-118.267848
159.0,21.02,0.65,33.96007,-118.267799
160.0,20.25,-0.35,33.960109,-118.267758
161.0,27.0,3.02,33.960146,-118.26771
162.0,24.18,-1.26,33.960181,-118.267672
163.0,16.84,-3.28,33.960218,-118.267629
164.0,22.66,2.6,33.960253,-118.267586
165.0,22.79,0.06,33.960292,-118.267539
166.0,17.42,-2.4,33.960331,-118.267498
167.0,20.89,1.55,33.960369,-118.267453
168.0,18.15,-1.23,33.960412,-118.267407
169.0,14.15,-1.79,33.960443,-118.26737
170.0,9.94,-1.88,33.960471,-118.267332
171.0,12.72,1.24,33.960509,-118.267298
172.0,12.28,-0.19,33.960557,-118.267259
173.0,4.63,-3.42,33.960589,-118.267209
174.0,10.71,2.72,33.960617,-118.267174
175.0,4.99,-2.56,33.960654,-118.267139
176.0,0.0,-3.3,33.960684,-118.267104
177.0,0.0,-2.7,33.960715,-118.267067
178.0,0.0,-1.25,33.960749,-118.26703
179.0,2.6,1.16,33.960784,-118.266996
180.0,0.0,-1.52,33.960825,-118.266945
181.0,4.3,1.92,33.96086,-118.266905
182.0,2.93,-0.61,33.960898,-118.266869
183.0,1.86,-0.48,33.96094,-118.26683
184.0,0.0,-3.39,33.960982,-118.266788
185.0,7.83,3.5,33.961017,-118.266737
186.0,1.96,-2.62,33.961046,-118.266691
187.0,3.83,0.84,33.961081,-118.266654
188.0,7.1,1.46,33.961109,-118.26662
189.0,10.42,1.49,33.961137,-118.266566
190.0,15.29,2.17,33.961175,-118.266519
191.0,7.83,-3.33,33.961217,-118.266485
192.0,5.53,-1.03,33.961263,-118.266435
193.0,10.81,2.36,33.961292,-118.266391
194.0,7.1,-1.66,33.961323,-118.266343
195.0,6.57,-0.24,33.961351,-118.266304
196.0,8.79,1.0,33.961385,-118.26626
197.0,3.37,-2.43,33.961417,-118.266221
198.0,1.3,-0.93,33.961448,-118.266181
199.0,8.21,3.09,33.961487,-118.266132
200.0,3.91,-1.92,33.961535,-118.266091
201.0,1.73,-0.97,33.961575,-118.266043
202.0,0.48,-0.56,33.961607,-118.266008
203.0,0.0,-1.11,33.96165,-118.265967
204.0,0.0,-2.95,33.961689,-118.265917
205.0,0.0,-0.34,33.961722,-118.265882
206.0,2.04,0.91,33.961768,-118.265843
207.0,0.0,-2.23,33.961815,-118.265794
208.0,3.3,1.48,33.961862,-118.265757
209.0,0.0,-3.02,33.961892,-118.265704
210.0,0.0,-2.02,33.961935,-118.265663
211.0,4.85,2.17,33.961966,-118.265621
212.0,3.98,-0.39,33.962003,-118.265583
213.0,1.87,-0.95,33.962042,-118.265535
214.0,2.08,0.1,33.962073,-118.265488
215.0,2.17,0.04,33.962102,-118.265449
216.0,0.0,-1.17,33.962147,-118.265415
217.0,2.12,0.95,33.96219,-118.26538
218.0,6.08,1.77,33.962235,-118.265338
219.0,0.0,-2.81,33.962272,-118.265304
220.0,2.48,1.11,33.962307,-118.265255
221.0,0.0,-2.22,33.962348,-118.265217
222.0,4.22,1.89,33.96239,-118.265184
223.0,1.12,-1.39,33.962435,-118.265141
224.0,0.0,-0.82,33.962482,-118.265107
225.0,0.94,0.42,33.962527,-118.265063
226.0,1.6,0.29,33.962571,-118.265019
227.0,8.5,3.08,33.962614,-118.264976
228.0,2.68,-2.6,33.962644,-118.264938
229.0,4.51,0.82,33.962679,-118.264899
230.0,0.0,-2.26,33.962724,-118.264862
231.0,0.83,0.37,33.962771,-118.264818
232.0,7.86,3.14,33.962811,-118.26477
233.0,6.26,-0.71,33.962852,-118.264724
234.0,12.68,2.87,33.962897,-118.264689
235.0,12.45,-0.1,33.962928,-118.264647
236.0,8.45,-1.79,33.962963,-118.264599
237.0,5.49,-1.32,33.963,-118.264554
238.0,5.33,-0.07,33.963044,-118.264516
239.0,0.13,-2.33,33.963076,-118.264473
240.0,0.0,-3.19,33.963115,-118.264426
241.0,6.88,3.08,33.963159,-118.264387
242.0,10.33,1.54,33.963198,-118.26435
243.0,9.65,-0.31,33.963232,-118.264306
244.0,16.48,3.05,33.963276,-118.264271
245.0,18.15,0.75,33.963306,-118.264236
246.0,15.44,-1.21,33.96334,-118.264203
247.0,12.17,-1.46,33.963383,-118.264154
248.0,13.67,0.67,33.963413,-118.264105
249.0,19.19,2.47,33.963455,-118.264052
250.0,23.87,2.09,33.963486,-118.264017
251.0,23.46,-0.18,33.963524,-118.263974
252.0,28.15,2.1,33.963553,-118.263929
253.0,23.07,-2.27,33.963596,-118.263876
254.0,28.02,2.21,33.963629,-118.263841
255.0,25.52,-1.12,33.963672,-118.263799
256.0,31.88,2.84,33.963702,-118.263764
257.0,34.82,1.31,33.963734,-118.263725
258.0,29.4,-2.42,33.963779,-118.263682
259.0,30.82,0.63,33.963813,-118.263648
260.0,30.67,-0.07,33.963856,-118.263603
261.0,23.36,-3.27,33.963887,-118.26356
262.0,16.58,-3.03,33.963928,-118.263512
263.0,24.27,3.44,33.963963,-118.263462
264.0,27.75,1.56,33.963998,-118.263415
265.0,33.65,2.63,33.964027,-118.263363
266.0,30.85,-1.25,33.964058,-118.263319
267.0,31.5,0.29,33.964095,-118.263275
268.0,32.33,0.37,33.964138,-118.263238
269.0,32.41,0.04,33.964174,-118.263196
270.0,33.89,0.66,33.964208,-118.263152
271.0,30.55,-1.5,33.964254,-118.263114
272.0,38.19,3.42,33.964297,-118.26306
273.0,33.55,0.71,33.96434,-118.263017
274.0,33.55,1.32,33.964371,-118.262972
275.0,37.76,1.88,33.964414,-118.262925
276.0,33.65,-1.84,33.964461,-118.262884
277.0,33.55,2.1,33.964502,-118.262835
278.0,36.29,1.22,33.964545,-118.262783
279.0,41.06,2.13,33.964573,-118.262748
280.0,40.08,-0.44,33.964612,-118.262707
281.0,33.55,-1.36,33.964658,-118.262659
282.0,32.27,-0.57,33.964701,-118.262611
283.0,37.19,2.2,33.964742,-118.262573
284.0,32.09,-2.28,33.96477,-118.262526
285.0,24.45,-3.42,33.964805,-118.262481
286.0,22.06,-1.07,33.964844,-118.26244
287.0,20.0,-0.92,33.964879,-118.262406
288.0,20.25,0.11,33.964921,-118.262357
289.0,12.96,-3.26,33.964955,-118.262318
290.0,7.45,-2.46,33.964984,-118.262281
291.0,4.11,-1.49,33.965017,-118.262246
292.0,8.21,1.83,33.965056,-118.262194
293.0,9.49,0.57,33.965087,-118.262148
294.0,12.51,1.35,33.96512,-118.262111
295.0,16.26,1.68,33.96516,-118.26206
296.0,11.74,-2.02,33.965202,-118.262007
297.0,17.89,2.75,33.965233,-118.261963
298.0,21.68,1.7,33.965265,-118.261911
299.0,17.78,-1.74,33.965297,-118.261865
300.0,21.74,1.77,33.965325,-118.261828
301.0,15.53,-2.78,33.965363,-118.261777
302.0,9.17,-2.84,33.965395,-118.261725
303.0,11.23,0.92,33.965434,-118.261684
304.0,12.55,0.59,33.965463,-118.26165
305.0,8.74,-1.71,33.965505,-118.261599
306.0,6.39,-1.05,33.965548,-118.261559
307.0,4.48,-0.86,33.965593,-118.26151
308.0,6.14,0.74,33.965621,-118.26147
309.0,0.0,-2.96,33.965664,-118.26142
310.0,0.0,-1.34,33.965701,-118.261377
311.0,0.0,-0.52,33.965746,-118.26133
312.0,0.0,-1.81,33.965775,-118.261293
313.0,0.0,-2.51,33.965816,-118.26125
314.0,5.69,2.54,33.965857,-118.261215
315.0,4.47,-0.55,33.965887,-118.26118
316.0,7.85,1.52,33.965931,-118.261132
317.0,4.19,-1.64,33.965978,-118.26108
318.0,3.06,-0.5,33.96601,-118.261046
319.0,6.15,1.38,33.966045,-118.260994
320.0,10.48,1.94,33.966084,-118.260948
321.0,12.66,0.98,33.966122,-118.260908
322.0,17.09,1.98,33.966163,-118.260869
323.0,23.37,2.81,33.966196,-118.260818
324.0,24.24,0.39,33.966226,-118.260784
325.0,30.87,2.96,33.966269,-118.260737
326.0,26.61,-1.9,33.966308,-118.260695
327.0,21.11,-2.46,33.966347,-118.260646
328.0,27.05,2.66,33.966383,-118.260598
329.0,30.71,1.64,33.966419,-118.260557
330.0,32.04,0.59,33.966449,-118.260506
331.0,33.55,0.85,33.966487,-118.260465
332.0,31.56,-0.89,33.966518,-118.260416
333.0,38.75,3.21,33.966564,-118.260377
334.0,40.83,0.93,33.966605,-118.260343
335.0,36.51,-1.93,33.966643,-118.260308
336.0,30.06,-2.88,33.966678,-118.260269
337.0,35.17,2.28,33.966706,-118.26023
338.0,29.25,-2.65,33.966736,-118.26018
339.0,35.36,2.73,33.966774,-118.260133
340.0,31.63,-1.67,33.966819,-118.260089
341.0,28.89,-1.23,33.966859,-118.260045
342.0,34.62,2.56,33.966899,-118.260011
343.0,33.26,-0.61,33.966943,-118.259977
344.0,27.85,-2.42,33.966974,-118.259927
345.0,20.88,-3.12,33.967018,-118.259888
346.0,13.45,-3.32,33.967062,-118.259848
347.0,8.24,-2.33,33.967101,-118.259808
348.0,12.74,2.01,33.967134,-118.259774
349.0,9.83,-1.3,33.967163,-118.259731
350.0,11.74,0.85,33.967199,-118.259694
351.0,4.05,-3.44,33.967227,-118.259646
352.0,0.0,-2.82,33.967264,-118.259604
353.0,1.94,0.87,33.967296,-118.259564
354.0,4.74,1.25,33.967331,-118.259512
355.0,3.05,-0.76,33.967375,-118.259466
356.0,9.97,3.09,33.967406,-118.259432
357.0,5.7,-1.91,33.967441,-118.259378
358.0,0.0,-3.46,33.967477,-118.259343
359.0,0.94,0.42,33.967512,-118.259308
360.0,6.26,2.38,33.96754,-118.259265
361.0,12.22,2.66,33.967577,-118.259232
362.0,9.87,-1.05,33.967618,-118.259182
363.0,9.15,-0.32,33.967662,-118.25914
364.0,5.2,-1.76,33.967705,-118.259087
365.0,9.83,2.07,33.967751,-118.259053
366.0,9.42,-0.18,33.96778,-118.259007
367.0,8.01,-0.63,33.967814,-118.258969
368.0,7.81,-0.09,33.967846,-118.258923
369.0,0.84,-3.11,33.967881,-118.258888
370.0,8.6,3.47,33.967914,-118.258854
371.0,11.22,1.17,33.967955,-118.258804
372.0,14.8,1.6,33.967988,-118.258759
373.0,13.15,-0.74,33.968022,-118.258716
374.0,8.23,-2.2,33.968061,-118.25868
375.0,2.38,-2.62,33.968106,-118.258644
376.0,0.0,-2.95,33.968149,-118.258599
377.0,0.0,-2.45,33.96819,-118.258555
378.0,1.53,0.68,33.968226,-118.25851
379.0,1.06,-0.21,33.968257,-118.258463
380.0,0.0,-1.17,33.968284,-118.258414
381.0,0.0,-3.05,33.968315,-118.25837
382.0,6.71,3.0,33.96835,-118.258322
383.0,5.55,-0.52,33.968389,-118.258269
384.0,0.53,-2.24,33.968426,-118.258231
385.0,2.34,0.81,33.968473,-118.25818
386.0,4.36,0.91,33.968516,-118.258132
387.0,9.16,2.14,33.968548,-118.258089
388.0,8.18,-0.44,33.968576,-118.258041
389.0,9.58,0.63,33.968609,-118.258
390.0,2.53,-3.15,33.968646,-118.257964
391.0,0.0,-1.83,33.968676,-118.257912
392.0,4.95,2.21,33.968715,-118.257874
393.0,12.68,3.46,33.968744,-118.257834
394.0,7.42,-2.35,33.968773,-118.257795
395.0,9.37,0.87,33.968814,-118.25775
396.0,12.89,1.57,33.968845,-118.257701
397.0,18.19,2.37,33.968874,-118.257658
398.0,24.35,2.75,33.968907,-118.257621
399.0,27.02,1.19,33.968945,-118.257581
400.0,31.99,2.22,33.968992,-118.25753
401.0,37.05,2.26,33.969029,-118.25749
402.0,42.83,2.59,33.969074,-118.257452
403.0,44.74,3.38,33.969119,-118.257413
404.0,38.34,-2.86,33.969149,-118.257369
405.0,33.16,-2.31,33.96918,-118.257318
406.0,33.55,2.07,33.969219,-118.257267
407.0,28.98,-2.05,33.969264,-118.257223
408.0,30.87,0.85,33.969308,-118.257174
409.0,35.65,2.14,33.969349,-118.257136
410.0,33.55,2.17,33.969393,-118.257094
411.0,39.08,2.47,33.969424,-118.257055
412.0,44.01,2.21,33.96947,-118.257011
413.0,36.91,-3.17,33.969498,-118.256966
