time,speed_mph,accel_x,lat,lon
0.0,0.0,-0.13,33.973678,-118.261375
1.0,6.85,3.06,33.973767,-118.261249
2.0,9.61,1.24,33.973836,-118.261127
3.0,4.32,-2.37,33.973924,-118.261011
4.0,5.38,0.47,33.974009,-118.260891
5.0,13.16,3.48,33.974082,-118.260782
6.0,12.49,-0.3,33.974171,-118.260667
7.0,14.79,1.03,33.974253,-118.260547
8.0,11.58,-1.43,33.974341,-118.260434
9.0,17.33,2.57,33.974426,-118.26032
10.0,15.13,-0.98,33.974498,-118.260204
11.0,13.67,-0.65,33.974572,-118.260092
12.0,13.09,-0.26,33.974661,-118.259966
13.0,12.36,-0.33,33.974734,-118.259851
14.0,12.29,-0.03,33.974804,-118.259741
15.0,16.9,2.06,33.974892,-118.259624
16.0,20.72,1.71,33.974981,-118.259497
17.0,24.09,1.51,33.975065,-118.259373
18.0,18.42,-2.53,33.975153,-118.259247
19.0,15.1,-1.49,33.975228,-118.259136
20.0,11.94,-1.41,33.975312,-118.259011
21.0,14.84,1.3,33.975382,-118.258897
22.0,13.09,-0.78,33.975465,-118.258787
23.0,8.79,-1.92,33.975538,-118.258665
24.0,6.63,-0.96,33.975611,-118.258553
25.0,8.92,1.02,33.975693,-118.258441
26.0,8.99,0.03,33.975776,-118.258328
27.0,1.32,-3.43,33.975849,-118.258205
28.0,8.26,3.1,33.975935,-118.25809
29.0,4.18,-1.82,33.976011,-118.257982
30.0,6.57,1.07,33.976083,-118.257858
31.0,7.92,0.6,33.976154,-118.257739
32.0,6.38,-0.69,33.976242,-118.257621
33.0,3.28,-1.39,33.97632,-118.257494
34.0,1.84,-0.64,33.976392,-118.257387
35.0,8.16,2.83,33.976466,-118.257273
36.0,15.09,3.1,33.976548,-118.257156
37.0,20.67,2.49,33.976624,-118.257046
38.0,15.85,-2.15,33.976706,-118.256922
39.0,18.38,1.13,33.97678,-118.256796
40.0,14.03,-1.95,33.976865,-118.256673
41.0,16.62,1.16,33.976943,-118.256563
42.0,17.81,0.53,33.977016,-118.256444
43.0,14.69,-1.39,33.977089,-118.25633
44.0,7.53,-3.2,33.977163,-118.256214
45.0,1.97,-2.48,33.977238,-118.256106
46.0,0.18,-0.8,33.977316,-118.255992
47.0,5.69,2.46,33.977386,-118.255873
48.0,3.28,-1.08,33.97747,-118.255752
49.0,8.88,2.5,33.977551,-118.255635
50.0,13.96,2.27,33.977626,-118.255515
51.0,12.09,-0.83,33.977697,-118.255394
52.0,5.61,-2.9,33.977771,-118.255285
53.0,3.33,-1.02,33.977851,-118.255174
54.0,3.11,-0.1,33.977927,-118.255064
55.0,0.0,-2.73,33.978001,-118.254947
56.0,7.67,3.43,33.978085,-118.254826
57.0,13.09,2.42,33.978159,-118.254718
58.0,14.91,0.81,33.978229,-118.254607
59.0,12.04,-1.28,33.978299,-118.254487
60.0,5.59,-2.88,33.978384,-118.254372
61.0,1.39,-1.88,33.978466,-118.254265
62.0,0.0,-2.96,33.978553,-118.254149
63.0,0.0,-1.92,33.978633,-118.254024
64.0,0.0,-1.56,33.978708,-118.253912
65.0,0.0,-1.07,33.978784,-118.253792
66.0,0.0,-1.57,33.97886,-118.25368
67.0,0.97,0.43,33.978948,-118.253563
68.0,3.58,1.17,33.979024,-118.25345
69.0,5.03,0.65,33.979104,-118.253329
70.0,8.63,1.61,33.979189,-118.253206
71.0,6.33,-1.03,33.979262,-118.253083
72.0,10.02,1.65,33.979334,-118.252971
73.0,11.89,0.84,33.979423,-118.25286
74.0,5.91,-2.67,33.9795,-118.252737
75.0,5.96,0.02,33.979578,-118.252625
76.0,10.14,1.87,33.97966,-118.252516
77.0,6.65,-1.56,33.979731,-118.252398
78.0,0.0,-3.23,33.979817,-118.252275
79.0,3.59,1.61,33.979904,-118.25215
80.0,3.92,0.15,33.979978,-118.252033
81.0,0.0,-2.54,33.980064,-118.251909
82.0,0.0,-3.29,33.980138,-118.251798
83.0,4.95,2.21,33.980227,-118.251673
84.0,11.07,2.73,33.980315,-118.251563
85.0,10.22,-0.38,33.980393,-118.251437
86.0,17.18,3.11,33.980466,-118.251324
87.0,22.97,2.59,33.980541,-118.251208
88.0,23.55,0.26,33.980625,-118.251099
89.0,23.85,0.13,33.980709,-118.250976
90.0,17.2,-2.97,33.980781,-118.250852
91.0,23.09,2.63,33.980858,-118.250737
92.0,28.25,2.31,33.980939,-118.250615
93.0,23.39,-2.17,33.981028,-118.250498
94.0,20.78,-1.17,33.981115,-118.250387
95.0,20.5,-0.13,33.981188,-118.250274
96.0,16.26,-1.89,33.981263,-118.250153
97.0,17.3,0.46,33.981345,-118.250038
98.0,16.61,-0.31,33.981423,-118.24992
99.0,23.45,3.06,33.981499,-118.249793
100.0,25.81,1.05,33.981586,-118.24967
101.0,19.28,-2.92,33.981665,-118.249552
102.0,20.39,0.5,33.981734,-118.249434
103.0,14.43,-2.66,33.981804,-118.249323
