time,speed_mph,accel_x,lat,lon
0.0,7.32,3.27,33.956588,-118.233775
1.0,6.92,-0.18,33.956767,-118.233728
2.0,0.0,-3.26,33.956934,-118.23368
3.0,1.53,0.68,33.957113,-118.233632
4.0,3.01,0.67,33.957279,-118.233596
5.0,0.0,-2.4,33.957441,-118.233562
6.0,3.88,1.73,33.957606,-118.233515
7.0,2.5,-0.61,33.957772,-118.233481
8.0,6.78,1.91,33.957945,-118.233444
9.0,11.99,2.33,33.958115,-118.233399
10.0,10.3,-0.75,33.958283,-118.233362
11.0,10.35,0.02,33.958449,-118.233326
12.0,4.72,-2.52,33.958621,-118.233285
13.0,0.0,-2.42,33.958785,-118.23324
14.0,1.57,0.7,33.958952,-118.233198
15.0,0.0,-1.55,33.959125,-118.23315
16.0,6.37,2.85,33.959289,-118.233102
17.0,7.31,0.42,33.959461,-118.233068
18.0,13.95,2.97,33.959635,-118.233025
19.0,12.95,-0.45,33.959811,-118.232974
20.0,20.47,3.36,33.959981,-118.232932
21.0,17.53,-1.31,33.960151,-118.232894
22.0,21.99,1.99,33.960314,-118.232861
23.0,24.13,0.96,33.960495,-118.232815
24.0,23.8,-0.15,33.960665,-118.232776
25.0,18.16,-2.52,33.960838,-118.232726
26.0,13.14,-2.24,33.961017,-118.232682
27.0,18.41,2.36,33.961185,-118.232638
28.0,13.16,-2.35,33.961358,-118.232598
29.0,14.1,0.42,33.961533,-118.23255
30.0,19.82,2.56,33.961713,-118.232509
31.0,16.63,-1.43,33.961892,-118.23247
32.0,21.73,2.28,33.962064,-118.232424
33.0,21.77,0.02,33.96223,-118.232389
34.0,28.48,3.0,33.962396,-118.232343
35.0,24.06,-1.97,33.962567,-118.232299
36.0,22.96,-0.49,33.962741,-118.23225
37.0,25.89,1.31,33.962915,-118.232207
38.0,26.14,0.11,33.963087,-118.232159
39.0,21.43,-2.11,33.963261,-118.232119
40.0,21.39,-0.02,33.963428,-118.23208
41.0,23.76,1.06,33.963595,-118.232048
42.0,18.21,-2.48,33.963771,-118.232002
43.0,16.14,-0.92,33.963952,-118.231964
44.0,13.27,-1.29,33.964126,-118.231927
45.0,21.0,3.45,33.964297,-118.231876
46.0,14.95,-2.7,33.964465,-118.231844
47.0,16.8,0.83,33.964638,-118.231804
48.0,13.34,-1.55,33.964807,-118.231756
49.0,11.62,-0.77,33.964978,-118.231712
50.0,10.14,-0.66,33.965152,-118.231664
51.0,7.24,-1.29,33.965316,-118.231618
52.0,8.78,0.69,33.96549,-118.231585
53.0,11.23,1.09,33.965669,-118.23154
54.0,15.38,1.86,33.965848,-118.231501
55.0,10.0,-2.4,33.966009,-118.231459
56.0,11.83,0.82,33.966185,-118.231425
57.0,4.99,-3.06,33.966355,-118.231375
58.0,3.27,-0.77,33.966527,-118.231339
59.0,9.97,3.0,33.966692,-118.231294
60.0,5.59,-1.96,33.966856,-118.231252
61.0,8.07,1.11,33.967037,-118.231217
62.0,6.8,-0.57,33.967212,-118.231184
63.0,4.99,-0.81,33.967386,-118.231136
64.0,0.0,-3.31,33.967556,-118.231092
65.0,0.0,-3.48,33.967721,-118.231056
66.0,0.0,-0.53,33.96789,-118.231006
67.0,0.0,-1.58,33.968063,-118.230959
68.0,0.31,0.14,33.96824,-118.230915
69.0,3.21,1.29,33.96841,-118.230879
70.0,0.0,-2.24,33.968579,-118.230845
71.0,6.46,2.89,33.968751,-118.230804
72.0,10.74,1.91,33.968921,-118.230756
73.0,3.14,-3.4,33.969087,-118.230721
74.0,1.33,-0.81,33.969254,-118.230684
75.0,7.44,2.73,33.969415,-118.230635
76.0,10.55,1.39,33.969588,-118.230588
77.0,12.76,0.99,33.969764,-118.230542
78.0,10.91,-0.83,33.969933,-118.230506
79.0,15.44,2.03,33.970095,-118.230464
80.0,18.23,1.25,33.970262,-118.230425
81.0,11.02,-3.22,33.970428,-118.230383
82.0,17.01,2.68,33.970593,-118.23034
83.0,21.75,2.12,33.970773,-118.230308
84.0,22.99,0.55,33.970937,-118.230259
85.0,25.25,1.01,33.971105,-118.230222
86.0,19.31,-2.65,33.971267,-118.230185
87.0,17.08,-1.0,33.971433,-118.230143
88.0,20.78,1.66,33.971595,-118.230101
89.0,18.61,-0.97,33.971766,-118.230066
90.0,19.83,0.54,33.971947,-118.230028
91.0,24.94,2.29,33.972122,-118.229992
92.0,22.02,-1.3,33.972302,-118.229948
93.0,23.86,0.82,33.972469,-118.2299
94.0,17.62,-2.79,33.972631,-118.22986
95.0,15.49,-0.95,33.972801,-118.229816
96.0,16.8,0.58,33.97298,-118.229776
97.0,11.96,-2.16,33.973147,-118.229732
98.0,14.11,0.96,33.973314,-118.229684
99.0,9.8,-1.93,33.973478,-118.229642
100.0,9.23,-0.25,33.973649,-118.229597
101.0,8.11,-0.5,33.973814,-118.229552
102.0,7.32,-0.35,33.97399,-118.229516
103.0,11.98,2.08,33.974161,-118.229481
104.0,16.79,2.15,33.974334,-118.229446
105.0,12.7,-1.83,33.974497,-118.229404
106.0,15.83,1.4,33.974665,-118.229366
107.0,15.58,-0.11,33.97483,-118.229322
108.0,13.45,-0.95,33.974996,-118.229274
109.0,20.25,3.04,33.975161,-118.22924
110.0,16.25,-1.79,33.975329,-118.229189
111.0,21.11,2.17,33.975507,-118.229147
112.0,15.72,-2.41,33.975677,-118.229113
113.0,9.5,-2.78,33.975849,-118.229069
114.0,13.48,1.78,33.976016,-118.229025
115.0,15.56,0.93,33.976177,-118.228974
116.0,13.19,-1.06,33.976345,-118.228935
117.0,16.46,1.46,33.976512,-118.228891
118.0,9.19,-3.25,33.976677,-118.228852
119.0,13.57,1.96,33.976844,-118.228813
120.0,15.05,0.66,33.977008,-118.228767
121.0,7.48,-3.38,33.977176,-118.228728
122.0,8.18,0.31,33.977352,-118.228687
123.0,13.61,2.43,33.977515,-118.228649
124.0,10.54,-1.37,33.977678,-118.228605
125.0,2.72,-3.49,33.977854,-118.228555
126.0,6.27,1.58,33.978026,-118.22851
127.0,1.83,-1.98,33.978198,-118.228475
128.0,0.57,-0.57,33.978371,-118.228431
129.0,7.74,3.21,33.978532,-118.228381
130.0,9.89,0.96,33.978695,-118.228335
131.0,4.84,-2.26,33.978863,-118.228286
132.0,0.0,-2.4,33.979042,-118.228239
133.0,5.56,2.48,33.979214,-118.228198
134.0,13.28,3.45,33.97938,-118.228154
135.0,11.21,-0.92,33.979551,-118.228105
136.0,9.81,-0.62,33.979718,-118.228058
137.0,10.28,0.21,33.97988,-118.228019
